date,sentiment_score,news_count
2009-02-02,0.42874721948,25
2009-02-03,0.46857738188,25
2009-02-04,0.501275758,25
2009-02-05,0.42588737504,25
2009-02-06,0.4492487108,25
2009-02-09,0.585214760144,25
2009-02-10,0.52799541464,25
2009-02-11,0.34405779264,25
2009-02-12,0.5435540704,25
2009-02-13,0.50754034028,25
2009-02-17,0.49002775672,25
2009-02-18,0.587872982068,25
2009-02-19,0.34601044063999997,25
2009-02-20,0.47913501408000003,25
2009-02-23,0.34868102688,25
2009-02-24,0.4922495981376,25
2009-02-25,0.5083540414800001,25
2009-02-26,0.46163176139999995,25
2009-02-27,0.4952716108,25
2009-03-02,0.44159770212,25
2009-03-03,0.6077212736,25
2009-03-04,0.47761369152,25
2009-03-05,0.2933973594,25
2009-03-06,0.38381094616,25
2009-03-09,0.5309161548,25
2009-03-10,0.48027515716,25
2009-03-11,0.5476246685999999,25
2009-03-12,0.56736728888,25
2009-03-13,0.49464194588,25
2009-03-16,0.33949190471999996,25
2009-03-17,0.4744906324,25
2009-03-18,0.58575289972,25
2009-03-19,0.5741125632,25
2009-03-20,0.47998868623999996,25
2009-03-23,0.5242570928,25
2009-03-24,0.42861604884000004,25
2009-03-25,0.42275535576,25
2009-03-26,0.44879118572000004,25
2009-03-27,0.37284080740000003,25
2009-03-30,0.59176940564,25
2009-03-31,0.62424585568,25
2009-04-01,0.56669156016,25
2009-04-02,0.41093574472,25
2009-04-03,0.59326485076,25
2009-04-06,0.439447362,25
2009-04-07,0.51903063888,25
2009-04-08,0.37363705244,25
2009-04-09,0.4918383514,25
2009-04-13,0.50013977944,25
2009-04-14,0.46909607383999996,25
2009-04-15,0.54375478312,25
2009-04-16,0.50167664264,25
2009-04-17,0.41604293428,25
2009-04-20,0.44715125312,25
2009-04-21,0.5635700824,25
2009-04-22,0.60304437852,25
2009-04-23,0.3826413674,25
2009-04-24,0.47981958064,25
2009-04-27,0.530701026248,25
2009-04-28,0.48725049480000004,25
2009-04-29,0.6255567320000001,25
2009-04-30,0.41155918756,25
2009-05-01,0.44067839595999997,25
2009-05-04,0.43332925052,25
2009-05-05,0.42828067597999997,25
2009-05-06,0.48588476472000003,25
2009-05-07,0.36396283796,25
2009-05-08,0.477107626,25
2009-05-11,0.46799583767999997,25
2009-05-12,0.35444912,25
2009-05-13,0.56796587584,25
2009-05-14,0.43327524376,25
2009-05-15,0.522161075872,25
2009-05-18,0.47445345608000006,25
2009-05-19,0.31578245524,25
2009-05-20,0.21195262384,25
2009-05-21,0.37803348583999996,25
2009-05-22,0.51578557804,25
2009-05-26,0.38515779956,25
2009-05-27,0.43392371424,25
2009-05-28,0.40924465,25
2009-05-29,0.4328308756,25
2009-06-01,0.47634400436,25
2009-06-02,0.53870798008,25
2009-06-03,0.45682262996,25
2009-06-04,0.57400696896,25
2009-06-05,0.43375660676000005,25
2009-06-08,0.39169466632000005,25
2009-06-09,0.47022348711999995,25
2009-06-10,0.540010482,25
2009-06-11,0.5016782676,25
2009-06-12,0.5040925429600001,25
2009-06-15,0.52273312496,25
2009-06-16,0.53245391632,25
2009-06-17,0.5568450848,25
2009-06-18,0.5286540056,25
2009-06-19,0.45859210212,25
2009-06-22,0.578016543452,25
2009-06-23,0.49157108903999996,25
2009-06-24,0.43795761759999996,25
2009-06-25,0.5490596968,25
2009-06-26,0.5722061944,25
2009-06-29,0.48204606624,25
2009-06-30,0.42408606179999997,25
2009-07-01,0.54479677368,25
2009-07-02,0.5360152112000001,25
2009-07-06,0.47929797584,25
2009-07-07,0.54363770028,25
2009-07-08,0.45700828551999995,25
2009-07-09,0.62122643576,25
2009-07-10,0.5228167238,25
2009-07-13,0.58799901972,25
2009-07-14,0.451036776,25
2009-07-15,0.40851632404,25
2009-07-16,0.541733244,25
2009-07-17,0.50638547992,25
2009-07-20,0.43780334548,25
2009-07-21,0.4313369176,25
2009-07-22,0.53317304028,25
2009-07-23,0.52643147772,25
2009-07-24,0.54186510576,25
2009-07-27,0.45046618464,25
2009-07-28,0.4403593052,25
2009-07-29,0.32218930483999997,25
2009-07-30,0.43890817060000004,25
2009-07-31,0.42969133315999997,25
2009-08-03,0.458005865,25
2009-08-04,0.42471215828,25
2009-08-05,0.43523265693600005,25
2009-08-06,0.49345943292,25
2009-08-07,0.39803535784,25
2009-08-10,0.44274871427999996,25
2009-08-11,0.28279069744,25
2009-08-12,0.34124644451999997,25
2009-08-13,0.42953229456,25
2009-08-14,0.43199167116,25
2009-08-17,0.52961061704,25
2009-08-18,0.41904511464000005,25
2009-08-19,0.539681023076,25
2009-08-20,0.60341443388,25
2009-08-21,0.441023269552,25
2009-08-24,0.4664315972,25
2009-08-25,0.48214206992,25
2009-08-26,0.48951689212,25
2009-08-27,0.44549853116,25
2009-08-28,0.44107350015999996,25
2009-08-31,0.567619954,25
2009-09-01,0.47972529312,25
2009-09-02,0.4568900356,25
2009-09-03,0.2400555214,25
2009-09-04,0.38419838736,25
2009-09-08,0.27374130316,25
2009-09-09,0.5194559062799999,25
2009-09-10,0.47800153072,25
2009-09-11,0.44392846599999997,25
2009-09-14,0.39535069244,25
2009-09-15,0.4080358278636364,22
2009-09-16,0.405167546,25
2009-09-17,0.4499222968,25
2009-09-18,0.43637993735999997,25
2009-09-21,0.5534610062,25
2009-09-22,0.50061749436,25
2009-09-23,0.36478746868,25
2009-09-24,0.46942522724,25
2009-09-25,0.43534542784,25
2009-09-28,0.35477227278,25
2009-09-29,0.42359242276000003,25
2009-09-30,0.39770133288,25
2009-10-01,0.48031012928000005,25
2009-10-02,0.48528512044000005,25
2009-10-05,0.27304281972,25
2009-10-06,0.48566453963999995,25
2009-10-07,0.30813880036,25
2009-10-08,0.24374158748,25
2009-10-09,0.46773121352,25
2009-10-12,0.43893222236,25
2009-10-13,0.42233479704000004,25
2009-10-14,0.50306191764,25
2009-10-15,0.32352319904,25
2009-10-16,0.49114950743999997,25
2009-10-19,0.45185582144,25
2009-10-20,0.40484211983999996,25
2009-10-21,0.36645076228,25
2009-10-22,0.42953919315999994,25
2009-10-23,0.38996043212000003,25
2009-10-26,0.4477256522,25
2009-10-27,0.5137902214000001,25
2009-10-28,0.512087291,25
2009-10-29,0.422288241216,25
2009-10-30,0.40646409896,25
2009-11-02,0.4519692002,25
2009-11-03,0.47942851799999997,25
2009-11-04,0.45796635584,25
2009-11-05,0.41658139652000004,25
2009-11-06,0.36073930524,25
2009-11-09,0.44336847339999996,25
2009-11-10,0.40549924656,25
2009-11-11,0.40124209547999995,25
2009-11-12,0.50601663312,25
2009-11-13,0.44773887479999996,25
2009-11-16,0.5963986852000001,25
2009-11-17,0.42738684847999997,25
2009-11-18,0.62106602004,25
2009-11-19,0.56852200124,25
2009-11-20,0.50078919144,25
2009-11-23,0.440827388,25
2009-11-24,0.5052665103599999,25
2009-11-25,0.48217967032,25
2009-11-27,0.44524195824,25
2009-11-30,0.35470261299999994,25
2009-12-01,0.310472956092,25
2009-12-02,0.39534962100000004,25
2009-12-03,0.46709254036000003,25
2009-12-04,0.5036272063,25
2009-12-07,0.53584675388,25
2009-12-08,0.5170994792,25
2009-12-09,0.5155764636,25
2009-12-10,0.36246879992,25
2009-12-11,0.581099654,25
2009-12-14,0.44299840279999997,25
2009-12-15,0.39465527384,25
2009-12-16,0.262617926216,25
2009-12-17,0.53521925192,25
2009-12-18,0.44506251144000003,25
2009-12-21,0.43758683864,25
2009-12-22,0.46671562199999994,25
2009-12-23,0.4714432256,25
2009-12-24,0.47483801369565215,23
2009-12-28,0.40254572424,25
2009-12-29,0.58822754572,25
2009-12-30,0.49723493239999994,25
2009-12-31,0.43049499404,25
2010-01-04,0.37430502728,25
2010-01-05,0.4595642328,25
2010-01-06,0.41148312028,25
2010-01-07,0.35023074375999996,25
2010-01-08,0.42708302695999995,25
2010-01-11,0.52327097928,25
2010-01-12,0.51105646812,25
2010-01-13,0.5662867816,25
2010-01-14,0.51758839324,25
2010-01-15,0.36280484199999996,25
2010-01-19,0.42198230078000004,25
2010-01-20,0.34914541656,25
2010-01-21,0.34325080663999996,25
2010-01-22,0.25686419144,25
2010-01-25,0.54341648884,25
2010-01-26,0.51990784116,25
2010-01-27,0.6667738058,25
2010-01-28,0.39841996168,25
2010-01-29,0.38047303336,25
2010-02-01,0.521139284,25
2010-02-02,0.38359129336000003,25
2010-02-03,0.43884894932,25
2010-02-04,0.4432804618,25
2010-02-05,0.47724614552,25
2010-02-08,0.42000100216,25
2010-02-09,0.44868053436000005,25
2010-02-10,0.46247803064000004,25
2010-02-11,0.356947962,25
2010-02-12,0.4138389028,25
2010-02-16,0.52310546624,25
2010-02-17,0.522474052136,25
2010-02-18,0.41948257572000003,25
2010-02-19,0.50007344772,25
2010-02-22,0.50244901692,25
2010-02-23,0.42085001499999997,25
2010-02-24,0.41068910864,25
2010-02-25,0.56868037924,25
2010-02-26,0.6026873512,25
2010-03-01,0.44615554856,25
2010-03-02,0.53270521416,25
2010-03-03,0.43381687919999995,25
2010-03-04,0.38068487011999996,25
2010-03-05,0.5158842212,25
2010-03-08,0.42011129424000004,25
2010-03-09,0.43007994184,25
2010-03-10,0.4226212952,25
2010-03-11,0.378595781792,25
2010-03-12,0.40141164760000003,25
2010-03-15,0.39818669768680004,25
2010-03-16,0.51895870684,25
2010-03-17,0.43158402224,25
2010-03-18,0.3724900512,25
2010-03-19,0.56476724292,25
2010-03-22,0.36409651364,25
2010-03-23,0.5506705617000001,25
2010-03-24,0.46725934484,25
2010-03-25,0.34421753703999997,25
2010-03-26,0.5334018361999999,25
2010-03-29,0.49911320687999994,25
2010-03-30,0.50796068184,25
2010-03-31,0.55427663016,25
2010-04-01,0.577030892,25
2010-04-05,0.6990659684,25
2010-04-06,0.6284064764,25
2010-04-07,0.43893249667999995,25
2010-04-08,0.49031953468,25
2010-04-09,0.5972458032,25
2010-04-12,0.55021971096,25
2010-04-13,0.5066348718,25
2010-04-14,0.34713027982,25
2010-04-15,0.47146713092,25
2010-04-16,0.49381688736,25
2010-04-19,0.43950325344,25
2010-04-20,0.5286144027999999,25
2010-04-21,0.51966332644,25
2010-04-22,0.582859946,25
2010-04-23,0.27462721352,25
2010-04-26,0.27806289848,25
2010-04-27,0.48227492755999996,25
2010-04-28,0.32885291056,25
2010-04-29,0.47041674608,25
2010-04-30,0.33366607019999994,25
2010-05-03,0.46268890374800004,25
2010-05-04,0.39784186284,25
2010-05-05,0.45223941959999997,25
2010-05-06,0.50433099096,25
2010-05-07,0.4333004462,25
2010-05-10,0.430476358,25
2010-05-11,0.386261813432,25
2010-05-12,0.48590357155999997,25
2010-05-13,0.36234259739999997,25
2010-05-14,0.40821827464000005,25
2010-05-17,0.45876006680000003,25
2010-05-18,0.42361864415999995,25
2010-05-19,0.37933356531999995,25
2010-05-20,0.49704694352000006,25
2010-05-21,0.29838729456,25
2010-05-24,0.31778065004,25
2010-05-25,0.39542218804,25
2010-05-26,0.44049081479999996,25
2010-05-27,0.42694532144,25
2010-05-28,0.48672928756,25
2010-06-01,0.36097074924,25
2010-06-02,0.39423716964,25
2010-06-03,0.40043904839999994,25
2010-06-04,0.42903465896,25
2010-06-07,0.40797521179999996,25
2010-06-08,0.5036547621599999,25
2010-06-09,0.5026633978799999,25
2010-06-10,0.5149490751200001,25
2010-06-11,0.5280536810800001,25
2010-06-14,0.42263947224,25
2010-06-15,0.32581317904,25
2010-06-16,0.52203525176,25
2010-06-17,0.32948788472799995,25
2010-06-18,0.4070170038,25
2010-06-21,0.36874809028,25
2010-06-22,0.37988486120000003,25
2010-06-23,0.330751415,25
2010-06-24,0.41333643812,25
2010-06-25,0.53060991216,25
2010-06-28,0.48048526224,25
2010-06-29,0.46330002252,25
2010-06-30,0.37476799276,25
2010-07-01,0.3148409936,25
2010-07-02,0.40601498704,25
2010-07-06,0.34157890984,25
2010-07-07,0.490212198,25
2010-07-08,0.3986257328,25
2010-07-09,0.25779005716000003,25
2010-07-12,0.31021092287999996,25
2010-07-13,0.36379842551999997,25
2010-07-14,0.42483981072,25
2010-07-15,0.30155829444,25
2010-07-16,0.40470736420000003,25
2010-07-19,0.42776421235999995,25
2010-07-20,0.36653841144,25
2010-07-21,0.34418205288000003,25
2010-07-22,0.33472599242,25
2010-07-23,0.33020093728,25
2010-07-26,0.5789531534,25
2010-07-27,0.42860990956,25
2010-07-28,0.36446766976,25
2010-07-29,0.46988353876,25
2010-07-30,0.41745311564000004,25
2010-08-02,0.39702603787999996,25
2010-08-03,0.44335328632,25
2010-08-04,0.40595605112,25
2010-08-05,0.407068428896,25
2010-08-06,0.29127215596,25
2010-08-09,0.40634574460000006,25
2010-08-10,0.25515191264000003,25
2010-08-11,0.28570374824,25
2010-08-12,0.4339548004,25
2010-08-13,0.39427100624,25
2010-08-16,0.4797101636,25
2010-08-17,0.46741295392,25
2010-08-18,0.40572551792,25
2010-08-19,0.36330951472,25
2010-08-20,0.36359969696,25
2010-08-23,0.33338114012,25
2010-08-24,0.32126575072,25
2010-08-25,0.24464116536,25
2010-08-26,0.50954847876,25
2010-08-27,0.30959317598799996,25
2010-08-30,0.32799027676000003,25
2010-08-31,0.34957734248,25
2010-09-01,0.30267804519999997,25
2010-09-02,0.2789579618,25
2010-09-03,0.40684316363999995,25
2010-09-07,0.37519530712,25
2010-09-08,0.46154257895999995,25
2010-09-09,0.46381723196,25
2010-09-10,0.41818243256000004,25
2010-09-13,0.33306352812,25
2010-09-14,0.39588002452,25
2010-09-15,0.33498536016,25
2010-09-16,0.27796056904,25
2010-09-17,0.34004999136,25
2010-09-20,0.32136144452,25
2010-09-21,0.47307844692,25
2010-09-22,0.29162367668,25
2010-09-23,0.43036143568,25
2010-09-24,0.41068197592,25
2010-09-27,0.37462348144,25
2010-09-28,0.31279700884,25
2010-09-29,0.41018652883999995,25
2010-09-30,0.36859545284,25
2010-10-01,0.47676799400000003,25
2010-10-04,0.3154726834,25
2010-10-05,0.32462193268,25
2010-10-06,0.27691459236,25
2010-10-07,0.46382709288,25
2010-10-08,0.36055959367999996,25
2010-10-11,0.28777595896,25
2010-10-12,0.34639777396,25
2010-10-13,0.19357638712,25
2010-10-14,0.44973663625199994,25
2010-10-15,0.31087248984,25
2010-10-18,0.41877872015999995,25
2010-10-19,0.29154488076,25
2010-10-20,0.35538738484,25
2010-10-21,0.32788007536,25
2010-10-22,0.27718466244,25
2010-10-25,0.37386853744,25
2010-10-26,0.43936660959999996,25
2010-10-27,0.32700633108,25
2010-10-28,0.38195767368,25
2010-10-29,0.48486931312,25
2010-11-01,0.4700963704,25
2010-11-02,0.34924867884,25
2010-11-03,0.44257148008,25
2010-11-04,0.23606312287999998,25
2010-11-05,0.36867700072,25
2010-11-08,0.40233002675999996,25
2010-11-09,0.36180629463999997,25
2010-11-10,0.43500779809999995,25
2010-11-11,0.43350954512,25
2010-11-12,0.46028225192,25
2010-11-15,0.21261448976,25
2010-11-16,0.38710759891999996,25
2010-11-17,0.41985183784,25
2010-11-18,0.2879829862,25
2010-11-19,0.42895228156000004,25
2010-11-22,0.31844983536,25
2010-11-23,0.34404533969600004,25
2010-11-24,0.324230714,25
2010-11-26,0.34516719972,25
2010-11-29,0.39903596663999996,25
2010-11-30,0.28546335008,25
2010-12-01,0.42934755684000003,25
2010-12-02,0.50204672328,25
2010-12-03,0.50283206556,25
2010-12-06,0.42709040788,25
2010-12-07,0.39536159748000005,25
2010-12-08,0.38679205076,25
2010-12-09,0.4049885492,25
2010-12-10,0.41296963672000003,25
2010-12-13,0.38316171944000005,25
2010-12-14,0.33968199564,25
2010-12-15,0.31659998236,25
2010-12-16,0.16896436188,25
2010-12-17,0.36816290803999996,25
2010-12-20,0.41246470732,25
2010-12-21,0.37363683488,25
2010-12-22,0.403045702096,25
2010-12-23,0.5151688072799999,25
2010-12-27,0.33244703212,25
2010-12-28,0.32349596845199996,25
2010-12-29,0.40209624868,25
2010-12-30,0.30227121764,25
2010-12-31,0.37463493508,25
2011-01-03,0.32255921488,25
2011-01-04,0.4368148064,25
2011-01-05,0.29747441064,25
2011-01-06,0.44431949056000003,25
2011-01-07,0.42402500748,25
2011-01-10,0.3004410298,25
2011-01-11,0.19214084704,25
2011-01-12,0.34463725344,25
2011-01-13,0.33251975736,25
2011-01-14,0.31474202396,25
2011-01-18,0.5544433263999999,25
2011-01-19,0.24488705916,25
2011-01-20,0.29002365776,25
2011-01-21,0.42897846543999996,25
2011-01-24,0.30490185492,25
2011-01-25,0.36587371068,25
2011-01-26,0.3795795628,25
2011-01-27,0.43419345932,25
2011-01-28,0.53591570388,25
2011-01-31,0.37147288484,25
2011-02-01,0.4558791082,25
2011-02-02,0.39471780508000004,25
2011-02-03,0.33091468911999994,25
2011-02-04,0.47972115983999997,25
2011-02-07,0.39190253591999996,25
2011-02-08,0.49358125020000004,25
2011-02-09,0.28818326385200005,25
2011-02-10,0.3775817652,25
2011-02-11,0.41854318012,25
2011-02-14,0.32371902868,25
2011-02-15,0.30252794588,25
2011-02-16,0.32315477788,25
2011-02-17,0.28902987935999996,25
2011-02-18,0.31054196959999997,25
2011-02-22,0.38651486776,25
2011-02-23,0.42346665144,25
2011-02-24,0.3411110432,25
2011-02-25,0.36694054496,25
2011-02-28,0.38921417140000003,25
2011-03-01,0.39009496499999996,25
2011-03-02,0.45341433971999995,25
2011-03-03,0.44406934756,25
2011-03-04,0.36636527516,25
2011-03-07,0.39718496356000005,25
2011-03-08,0.36717061155999997,25
2011-03-09,0.28386378784,25
2011-03-10,0.320308524,25
2011-03-11,0.3808044908,25
2011-03-14,0.43500342036,25
2011-03-15,0.25978099168,25
2011-03-16,0.42067315636,25
2011-03-17,0.4162075882,25
2011-03-18,0.2540566932,25
2011-03-21,0.29340804088,25
2011-03-22,0.34024052699999996,25
2011-03-23,0.4030787524,25
2011-03-24,0.24979559196,25
2011-03-25,0.311854843148,25
2011-03-28,0.37134404687999994,25
2011-03-29,0.33109591204,25
2011-03-30,0.41063015272000003,25
2011-03-31,0.2407914752,25
2011-04-01,0.27618974188,25
2011-04-04,0.38676624264,25
2011-04-05,0.31583698468,25
2011-04-06,0.34296145295999997,25
2011-04-07,0.33351029608,25
2011-04-08,0.235077180408,25
2011-04-11,0.46712508123999996,25
2011-04-12,0.37430804948,25
2011-04-13,0.29830478296,25
2011-04-14,0.35671082668000004,25
2011-04-15,0.27116962180000004,25
2011-04-18,0.19999915004000002,25
2011-04-19,0.37110387596000005,25
2011-04-20,0.2070629062,25
2011-04-21,0.3256031272173913,23
2011-04-25,0.242518109096,25
2011-04-26,0.27607413570399997,25
2011-04-27,0.43386946768,25
2011-04-28,0.2918089286,25
2011-04-29,0.271081615052,25
2011-05-02,0.57647313304,25
2011-05-03,0.32507814343999997,25
2011-05-04,0.47579049692,25
2011-05-05,0.31440861868,25
2011-05-06,0.42091565416000004,25
2011-05-09,0.22353802611999998,25
2011-05-10,0.32165140556,25
2011-05-11,0.21550394356,25
2011-05-12,0.26193476443999997,25
2011-05-13,0.27423164592,25
2011-05-16,0.29275160004,25
2011-05-17,0.3740471482,25
2011-05-18,0.34760993536,25
2011-05-19,0.33311799406799997,25
2011-05-20,0.30822022784,25
2011-05-23,0.37398128004,25
2011-05-24,0.3182567232,25
2011-05-25,0.29125746396,25
2011-05-26,0.31058619416,25
2011-05-27,0.28449712884,25
2011-05-31,0.40840813511999996,25
2011-06-01,0.2561376412,25
2011-06-02,0.364066500844,25
2011-06-03,0.32585135979999996,25
2011-06-06,0.27103624132,25
2011-06-07,0.21414954647999998,25
2011-06-08,0.32749312808,25
2011-06-09,0.25771720464,25
2011-06-10,0.38467747942399994,25
2011-06-13,0.24687416632,25
2011-06-14,0.29883373792,25
2011-06-15,0.43274728988,25
2011-06-16,0.36910264008,25
2011-06-17,0.408390953268,25
2011-06-20,0.37255775458,25
2011-06-21,0.33914233304,25
2011-06-22,0.2763443282,25
2011-06-23,0.34942264032,25
2011-06-24,0.2997489744,25
2011-06-27,0.2804543916,25
2011-06-28,0.31507803044,25
2011-06-29,0.36984450552,25
2011-06-30,0.3541787114,25
2011-07-01,0.33591672116,25
2011-07-05,0.33619470568,25
2011-07-06,0.35254152976,25
2011-07-07,0.47428689692,25
2011-07-08,0.41478480496000003,25
2011-07-11,0.28834013472,25
2011-07-12,0.37799918248,25
2011-07-13,0.27640293078,25
2011-07-14,0.3567031864,25
2011-07-15,0.34635685412,25
2011-07-18,0.3196160482,25
2011-07-19,0.36434667072,25
2011-07-20,0.32299222204000005,25
2011-07-21,0.39849143859999997,25
2011-07-22,0.31947681312,25
2011-07-25,0.44474561139999996,25
2011-07-26,0.34982161335999995,25
2011-07-27,0.23588107563999997,25
2011-07-28,0.35832090962,25
2011-07-29,0.24565466416,25
2011-08-01,0.22858070456000001,25
2011-08-02,0.19094098008,25
2011-08-03,0.37677775896,25
2011-08-04,0.20695711416,25
2011-08-05,0.289679717216,25
2011-08-08,0.32839787132,25
2011-08-09,0.31489201512000004,25
2011-08-10,0.35142628408,25
2011-08-11,0.38416225511999996,25
2011-08-12,0.39414426388,25
2011-08-15,0.26052937934,25
2011-08-16,0.28539251796000004,25
2011-08-17,0.28046022752,25
2011-08-18,0.37601824448000004,25
2011-08-19,0.19564978840000002,25
2011-08-22,0.5100746542,25
2011-08-23,0.40371083396,25
2011-08-24,0.37902391056,25
2011-08-25,0.35154968175999995,25
2011-08-26,0.43764104244,25
2011-08-29,0.29155367528,25
2011-08-30,0.27744256048,25
2011-08-31,0.30068500772,25
2011-09-01,0.30661584548,25
2011-09-02,0.407276842888,25
2011-09-06,0.19450075566799999,25
2011-09-07,0.25891050392,25
2011-09-08,0.21087830984,25
2011-09-09,0.21423388668,25
2011-09-12,0.38428776868,25
2011-09-13,0.35724830808,25
2011-09-14,0.22953363622400003,25
2011-09-15,0.31074331864,25
2011-09-16,0.26381436416,25
2011-09-19,0.19414671076,25
2011-09-20,0.33627314064,25
2011-09-21,0.19980214952,25
2011-09-22,0.25072913948,25
2011-09-23,0.38173114263999997,25
2011-09-26,0.4320526308,25
2011-09-27,0.30868880772,25
2011-09-28,0.32004615208,25
2011-09-29,0.37991133964,25
2011-09-30,0.27400186120000003,25
2011-10-03,0.2903436624,25
2011-10-04,0.28882020304,25
2011-10-05,0.29661614984,25
2011-10-06,0.27741516004,25
2011-10-07,0.36040628224000004,25
2011-10-10,0.22015197728,25
2011-10-11,0.25580073587999996,25
2011-10-12,0.29614000892,25
2011-10-13,0.2227229586,25
2011-10-14,0.30425223594,25
2011-10-17,0.28384914604,25
2011-10-18,0.307840245504,25
2011-10-19,0.29623247115999995,25
2011-10-20,0.40947464284,25
2011-10-21,0.29381899552,25
2011-10-24,0.217991571248,25
2011-10-25,0.28426727688,25
2011-10-26,0.38565309184,25
2011-10-27,0.151591318892,25
2011-10-28,0.22277913427999999,25
2011-10-31,0.44775884079999995,25
2011-11-01,0.30960676232,25
2011-11-02,0.324039808248,25
2011-11-03,0.16683464924,25
2011-11-04,0.36564506383999995,25
2011-11-07,0.260048684,25
2011-11-08,0.34908971227999996,25
2011-11-09,0.253659311228,25
2011-11-10,0.42249456184,25
2011-11-11,0.30263214236,25
2011-11-14,0.35776270484,25
2011-11-15,0.4108789608,25
2011-11-16,0.26139310167999996,25
2011-11-17,0.30089795908,25
2011-11-18,0.43110743992000006,25
2011-11-21,0.26431251084,25
2011-11-22,0.28878823692,25
2011-11-23,0.301332850348,25
2011-11-25,0.33222683064,25
2011-11-28,0.30999287072000004,25
2011-11-29,0.37069416507999997,25
2011-11-30,0.15242721372,25
2011-12-01,0.279063625376,25
2011-12-02,0.29031435616,25
2011-12-05,0.290380681368,25
2011-12-06,0.24702001688,25
2011-12-07,0.22996637392,25
2011-12-08,0.35587237543999994,25
2011-12-09,0.28808909716,25
2011-12-12,0.32644791064,25
2011-12-13,0.2419939544,25
