date,open,high,low,close,volume
2015-08-20,39.62227249145508,40.32516551025145,39.62227249145508,39.97805711103252,36238200
2015-08-21,37.37475204467773,39.46607192772763,37.37475204467773,39.30987348747736,70053100
2015-08-24,36.16854476928711,37.04498836913857,34.46772149396415,35.10119128598944,88753700
2015-08-25,35.118560791015625,37.52227777972058,35.04913778428121,36.94087168426893,70616600
2015-08-26,37.062347412109375,37.1751581087545,35.63053308965879,36.45490952821967,63408000
2015-08-27,38.09498596191406,38.13837366505128,37.25325061792001,37.51358014701284,50943200
2015-08-28,38.12101745605469,38.31192731984972,37.65242232325024,37.66110184993339,28246700
2015-08-31,37.76525115966797,38.12103578857602,37.40078699990275,37.79996266255439,34441700
2015-09-01,36.29004287719727,36.95822436527995,36.15120018553534,36.59376023074809,49688900
2015-09-02,37.62639236450195,37.64374810852161,36.34209709947437,36.75862502513713,37671500
2015-09-03,37.747894287109375,38.1644223785622,37.5569843371752,37.66979506307003,28285200
2015-09-04,36.97557067871094,37.34871093799626,36.61978616523773,37.14912482656202,37138800
2015-09-08,38.08631134033203,38.18176628568945,37.48755301527637,37.57432843272676,32469800
2015-09-09,37.37475204467773,38.52888459649686,37.23590935448537,38.364006626082215,33469500
2015-09-10,37.565673828125,37.99955778554773,37.0970783596432,37.41815156125989,31366600
2015-09-11,37.73054122924805,37.82599621102836,37.261945851565386,37.43550006295948,27132500
2015-09-14,37.34870910644531,37.6958140748557,37.19251071206618,37.68713785751014,23656000
2015-09-15,38.16442108154297,38.4334302463742,37.38343217796249,37.47888383941464,28882200
2015-09-16,38.44210052490234,38.51152351552415,38.04292825963812,38.15573896426336,23372200
2015-09-17,38.39871597290039,39.04954166735633,38.25119707108696,38.43342747106967,32768200
2015-09-18,37.73054122924805,38.173104633816536,37.60037805340592,37.74789698141458,63143700
2015-09-21,38.27723693847656,38.58963386592501,37.83467352116748,37.85202927383366,26177200
2015-09-22,38.09498596191406,38.225149071325696,37.58300312024803,37.643746566694034,28085900
2015-09-23,38.06896209716797,38.3292917042548,37.75656524455555,38.121029342693554,17145200
2015-09-24,38.10366439819336,38.294574275442166,37.54829382103655,37.70449220964562,27905600
2015-09-25,38.12969970703125,38.81523677163706,37.97350130470917,38.59829491399751,29384600
2015-09-28,37.565673828125,38.25988749794698,37.496250806006856,38.0342692966068,27613800
2015-09-29,37.69581604003906,37.80862673303175,37.35738727133105,37.63507258464378,32763600
2015-09-30,38.40736389160156,38.44207536419348,37.8867050437958,38.07761483278309,34958900
2015-10-01,38.71109771728516,38.83258460316032,37.964817349458414,38.83258460316032,28657900
2015-10-02,39.54415512084961,39.54415512084961,38.11233776895253,38.41605830646348,41839000
2015-10-05,40.464012145996094,40.689630310256696,39.65698785299978,39.70037557955705,34369300
2015-10-06,40.56813049316406,40.94127078177308,40.10821477894517,40.20366973327821,27017200
2015-10-07,40.61153411865234,41.08880576705505,39.873932781145584,40.8718638077564,27711500
2015-10-08,41.17557144165039,41.23631490611371,40.35119159644314,40.40325884181337,33772700
2015-10-09,40.88052368164063,41.253663937023866,40.715645753284775,41.17556473682109,28600600
2015-10-12,40.78507232666016,40.84581578658037,40.35118857850419,40.76771657950148,19769100
2015-10-13,40.68961715698242,40.897882811513504,40.40325560605625,40.40325560605625,19987800
2015-10-14,40.50739288330078,40.87185369582242,40.3772264158169,40.48136091391232,24697800
2015-10-15,40.79375457763672,40.81111032736194,40.37722651504375,40.79375457763672,27189400
2015-10-16,41.227638244628906,41.25367352426036,40.69830277609407,40.80243396380755,26450300
2015-10-19,41.32309341430664,41.548714850769485,40.80243416292757,41.14953922709002,29387600
2015-10-20,41.453250885009766,41.48796237697324,40.802425306909846,41.16688604171617,30802200
2015-10-21,40.95862579345703,41.64416289838393,40.88052658770244,41.58341612922348,25144300
2015-10-22,41.67887496948242,42.47722284835939,40.86317465239275,41.24499118821271,56637100
2015-10-23,45.878868103027344,46.92018979469905,45.34085316460062,45.3842408787806,135227100
2015-10-26,47.07640075683594,47.13714423492628,45.55780718403478,45.58383915742456,64633300
2015-10-27,46.59044647216797,47.180528771100825,46.49499480610121,46.85077942955151,50999900
2015-10-28,46.84209060668945,46.84209060668945,45.87019190547342,46.46027408735076,47000800
2015-10-29,46.3040771484375,46.711928957552274,46.18259022068514,46.46027557276782,30202100
2015-10-30,45.67928314208984,46.85077131664195,45.66192739391828,46.26936533884117,46619800
2015-11-02,46.19994735717773,46.30407853977002,45.66192907486463,45.86151522077926,30285000
2015-11-03,46.989627838134766,47.19789025702109,45.90491808481006,45.930950059602985,36596900
2015-11-04,47.20655822753906,47.62308627357216,46.9115171144818,47.015648298422406,37087800
2015-11-05,47.189208984375,47.46689438668093,46.85945632778505,47.2846639620935,31468500
2015-11-06,47.65779495239258,47.70986220003466,46.82473885174338,46.93754956649922,32851200
2015-11-09,46.99828338623047,47.61439746064003,46.47762425776859,47.33671215075769,32513100
2015-11-10,46.43425750732422,46.97227597290232,46.225995071199314,46.92020870873523,55283700
2015-11-11,46.55573272705078,47.03300424154126,46.39085476567124,46.59912044468253,36516300
2015-11-12,46.26936340332031,46.84208982794201,46.15655270005942,46.40820607261435,35361100
2015-11-13,45.85284423828125,46.243340355438434,45.58383506640164,46.05243040699026,36848200
2015-11-16,46.65986251831055,46.76399369957184,45.861514634585774,46.06110408821989,32165200
2015-11-17,46.27547454833984,46.76469773453281,46.17063815194163,46.45019521050418,31551300
2015-11-18,47.04425430297852,47.157825398268535,46.28420876621632,46.30168149876732,29710000
2015-11-19,47.12287139892578,47.75187632651328,46.98309289641549,47.16655488868343,28149200
2015-11-20,47.341285705566406,47.43738407158248,46.53755997631032,47.39370390500693,37147600
2015-11-23,47.341285705566406,47.577162604174106,46.9568955740852,47.39370390500693,28235900
2015-11-24,47.39371109008789,47.55969708127239,46.80838943755551,47.10541594833295,24600000
2015-11-25,46.904483795166016,47.37623765695746,46.904483795166016,47.25393184077083,21005100
2015-11-27,47.1141357421875,47.24517954363016,46.99182997155158,47.00056466977601,9009100
2015-11-30,47.4810676574707,48.01397439278537,47.17530313683934,47.64705696802773,56241400
2015-12-01,48.24111175537109,48.24984645540346,47.43738271649116,47.5334810797621,39952800
2015-12-02,48.232364654541016,48.88757700901974,48.10132418319469,48.3284629997444,47274900
2015-12-03,47.35002136230469,48.72159918596351,47.1141444755338,48.476987599349066,38627800
2015-12-04,48.84391021728516,49.1234672984193,47.26266276939626,47.28013550354005,43963700
2015-12-07,48.75654602050781,48.89632455001267,48.30226496647127,48.739073287746834,30709800
2015-12-08,48.73907852172852,49.00989757714889,48.040185799151686,48.45952143269778,32878000
2015-12-09,48.03145217895508,48.808970612551256,47.62085120870752,48.37216220423127,36373200
2015-12-10,48.2848014831543,48.625511505802415,48.05765924633312,48.38963456721904,31775800
2015-12-11,47.22771072387695,48.13626938062794,47.18402723139196,47.7955594677735,39549500
2015-12-14,48.17121505737305,48.23236794802688,46.8957357200464,47.46358779906931,46768900
2015-12-15,48.223628997802734,48.83516118301304,48.1275306545091,48.62549176741037,39843000
2015-12-16,49.03609848022461,49.14093153437479,47.83924139272784,48.52066457616075,37503300
2015-12-17,48.66045379638672,49.61269619022073,48.51193721547066,49.23704071991847,41280900
2015-12-18,47.288848876953125,48.922510342776576,47.20148525179209,48.72157900377853,84684200
2015-12-21,47.900390625,48.35466823752531,47.37621876560722,47.94407078013718,37246300
2015-12-22,48.35467529296875,48.46824637896237,47.6121025495411,48.04017613054309,28322200
2015-12-23,48.76527786254883,48.81769605775964,48.433302624712645,48.66044480471002,27279800
2015-12-24,48.63423538208008,48.88758500037849,48.42456926062016,48.80022467186734,9558500
2015-12-28,48.87884140014648,48.87884140014648,48.03143237104595,48.35466952677801,22458300
2015-12-29,49.40301132202149,49.66509559974128,48.97494111268171,49.17587250335297,27731400
2015-12-30,49.1933479309082,49.60394543324173,49.175875200424265,49.333126442197134,21704500
2015-12-31,48.468257904052734,49.08852500970879,48.4158396982261,48.95748449401746,27334100
2016-01-04,47.87418365478516,47.87418365478516,46.64238451996737,47.45484813363256,53778000
2016-01-05,48.092586517333984,48.38961625358931,47.647043579242194,47.987753472944576,34079700
2016-01-06,47.218994140625,47.52476206399599,46.86081133459575,47.454871110339504,39518900
2016-01-07,45.57656478881836,46.72974147244311,45.489204484150456,46.03958373478786,56564900
2016-01-08,45.71636581420898,46.5462990549613,45.5591145336787,45.75130795120639,48754000
2016-01-11,45.69014358520508,46.1706320073778,44.95630557099458,45.873602255612056,36943800
2016-01-12,46.1094856262207,46.38904268704201,45.480483905664286,46.09201289334649,36095500
2016-01-13,45.11355209350586,47.23644029355409,44.81652237280744,47.00056345659515,66883600
2016-01-14,46.39776992797852,46.668588893080624,45.05239980283513,45.42805514079832,52381900
2016-01-15,44.54570388793945,45.40184760203569,43.97785186704536,44.825260883049154,71820700
2016-01-19,44.170066833496094,45.14851672137382,43.73325843126344,44.97379269396403,43564500
2016-01-20,44.37099456787109,44.88642857247095,42.89458015960908,43.66336381602213,63273000
2016-01-21,44.10015869140625,45.06113880110715,43.94290746132032,44.554439652478656,40191200
2016-01-22,45.6814079284668,45.71635338854948,44.78158066054159,44.912624469560384,37555800
2016-01-25,45.244606018066406,45.99591685225848,45.122300223213365,45.3756465128734,34707700
2016-01-26,45.57656478881836,45.8124416105201,45.03492356819695,45.244592965014725,28900800
2016-01-27,44.74663925170898,45.60278304198996,44.57191528107188,45.436793770222565,36775200
2016-01-28,45.48047256469727,45.61151302970317,44.77284205636944,45.30574861210719,62513800
2016-01-29,48.12753677368164,48.12753677368164,47.17529458305373,47.81303427658138,83611700
2016-02-01,47.795555114746094,48.12753029841812,47.61209646031509,47.94407164398711,44208500
2016-02-02,46.30166244506836,47.40241748214351,45.99589808270904,47.323791884310886,56313800
2016-02-03,45.56784439086914,46.64239247187812,44.78158807179767,46.5200866739299,57559800
2016-02-04,45.42805862426758,46.13568919872146,44.877679288581234,45.51541894243509,46987100
2016-02-05,43.82061004638672,45.428064779582975,43.29644140119395,45.375646582030505,62009000
2016-02-08,43.1653938293457,43.30517234477795,42.09958056631063,43.28769961377609,59290500
2016-02-09,43.05182647705078,43.89050097494652,42.51891979932612,42.82468761949719,46740500
2016-02-10,43.42747497558594,44.021534456179175,43.26148904199582,43.58472621060076,38237000
2016-02-11,43.41001510620117,43.7769358741313,42.37914707463175,42.52766365506977,48878600
2016-02-12,44.11764144897461,44.274892714805326,43.46242895220766,43.89923728338562,34243300
2016-02-16,44.95353317260742,44.95353317260742,44.10884046247581,44.78635545597006,37291200
2016-02-17,46.123783111572266,46.43174629779717,45.270293002144776,45.30548937025798,40789000
2016-02-18,45.92140579223633,46.59012331320106,45.842215647819714,46.04459307194785,27176000
2016-02-19,45.59585189819336,46.00060006979581,45.34068325920076,45.72783660291656,33559100
2016-02-22,46.32616424560547,46.63412409988725,46.00060284935254,46.00060284935254,25008300
2016-02-23,45.03272247314453,46.07978924884733,44.85674398939766,46.05339365106394,28895300
2016-02-24,45.19110107421875,45.3142850012582,44.17042993466441,44.60157367930248,33014500
2016-02-25,45.84222030639648,45.84222030639648,44.53118744022642,45.51666228249332,26939500
2016-02-26,45.13831329345703,46.3525612756069,44.96233478993359,46.28216853159322,35975900
2016-02-29,44.76876068115234,45.44627572624541,44.57518399497983,45.182306297279,31654000
2016-03-01,46.26456832885742,46.273365742582,44.80394926880913,44.84794640696317,33024500
2016-03-02,46.590126037597656,46.59892345126497,45.89501288001679,46.11498514331374,29289900
2016-03-03,46.06219100952149,46.60772464413291,45.560654513176765,46.60772464413291,24427800
2016-03-04,45.7806282043457,46.15018336693163,45.49906396452334,46.106189583805104,33034200
2016-03-07,44.90073394775391,45.57824887075488,44.50478658867772,45.36707739344894,38407800
2016-03-08,45.44626998901367,45.868616322927046,44.52238381728598,44.69836229554412,33835100
2016-03-09,46.49334716796875,46.50214458342669,45.63105612311506,45.65745172599994,28251600
2016-03-10,45.7982292175293,46.58133001768374,45.01512841737485,46.57253260311928,38387800
2016-03-11,46.69571685791016,46.69571685791016,46.08859455358702,46.63412488601552,32275700
2016-03-14,46.78369903564453,47.15325418091036,46.30856150103183,46.3789508794332,24083600
2016-03-15,47.15325927734375,47.15325927734375,46.40535484887842,46.414152263438055,21104800
2016-03-16,47.82198333740234,48.04195566803715,46.98609116619919,47.030084961023874,31691700
2016-03-17,48.0947494506836,48.39391194972416,47.51402264154736,47.69879859070176,28223900
2016-03-18,47.06526184082031,48.36749709589394,47.03006547693751,48.32349996278544,67625500
2016-03-21,47.39081573486328,47.4524076880998,46.57251880585282,46.85408297965108,23925700
2016-03-22,47.57560348510742,47.73398379201653,47.03887059574997,47.17085530367774,23124100
2016-03-23,47.48761367797852,47.72518412713834,47.28523959680764,47.61079760942945,20129000
2016-03-24,47.69878005981445,47.80436915246267,47.2764337587517,47.37322208209088,19950000
2016-03-28,47.10926055908203,47.76917734681344,46.92448466407972,47.69878461166379,17025100
2016-03-29,48.13872146606445,48.27070614518353,47.03006291620149,47.21483878176035,23924300
2016-03-30,48.43789291381836,48.95702760239705,48.30591156645727,48.3323071646274,23008300
2016-03-31,48.59627151489258,48.913032107888654,48.27071350831788,48.349903656566894,26360500
2016-04-01,48.89544296264648,48.9306393364878,48.01555375567928,48.43790017224222,24399200
2016-04-04,48.772239685058594,48.97461371969046,48.3938872074613,48.772239685058594,18928800
2016-04-05,48.006744384765625,48.65786035611982,47.91875347207579,48.561072030416064,19272300
2016-04-06,48.49948501586914,48.56987775319981,47.69878608954031,47.83077079378008,21188700
2016-04-07,47.918758392333984,48.31470914881884,47.71638430713294,48.279512780128975,19225100
2016-04-08,47.8835563659668,48.64026142083823,47.79556881114876,48.10352860952198,22167200
2016-04-11,47.78678512573242,48.52589221065768,47.77798435381643,47.94516545511005,21414200
2016-04-12,48.08592987060547,48.20031301125859,47.3028259278084,47.839558695446144,24944300
2016-04-13,48.70185852050781,48.78104867080581,48.29711035521157,48.49948443785969,20818000
2016-04-14,48.71066284179688,48.90423952475034,48.455494188178335,48.58747890046673,20877100
2016-04-15,48.9658317565918,49.20339886956099,48.49069081763205,48.65786854511314,28793800
2016-04-18,49.67853164672852,49.7929181554284,48.57867040752618,48.8250416075344,23786000
