date,open,high,low,close,volume,returns,rsi,macd,volatility,news_count,sentiment_score
2015-03-04,36.88159942626953,37.010074933055975,36.72742620424504,36.83877098998977,25748700,-0.012626112810994,44.47877309809228,-0.0798145002297943,0.008001194211261,25.0,0.0
2015-03-05,36.92442321777344,37.0357712667154,36.67603267296092,36.89016177696809,23193500,0.0013950190410068,45.07606497120048,-0.1036676790823349,0.0073849905943132,25.0,0.0
2015-03-06,36.28203201293945,36.92441925603725,36.10216436903619,36.83020193760683,36248800,-0.0016253612473636,44.47488806306308,-0.1259577901086501,0.0068493499992118,25.0,0.0
2015-03-09,36.70172119140625,36.94154797095327,36.13642057883519,36.13642057883519,32108000,-0.0188372944559727,38.13693610602593,-0.1973305177935671,0.0085012807257043,25.0,0.0
2015-03-10,35.99936294555664,36.58179403049806,35.99936294555664,36.27344777760567,39159700,0.0037919416637166,39.95691321859577,-0.2400695960744983,0.0075225587544593,25.0,0.0
2015-03-11,35.956546783447266,36.29058755172553,35.83663504789607,36.23919867497487,32215300,-0.0009441920944702,39.64298672536814,-0.2735509152101656,0.0075864676325922,25.0,0.0
2015-03-12,35.1342887878418,35.67389481457991,34.9972463504392,35.39980993977471,59992500,-0.0231624529760864,32.83431206376535,-0.3636251137488386,0.009511562996221,25.0,0.0
2015-03-13,35.44264602661133,35.51973262564894,34.78312807203411,34.86021467107172,58007700,-0.0152428860386821,29.34514219173404,-0.473096827899333,0.0092788013856349,25.0,0.0
2015-03-16,35.59682083129883,35.66534044056343,35.356994030496224,35.51973422878203,35273500,0.0189189757990102,38.01522859302715,-0.5008626013007529,0.0125106853219224,25.0,0.0
2015-03-17,35.71672821044922,35.82807623759521,35.24564492731641,35.43407628015942,31673400,-0.0024115593903628,37.37376367760196,-0.5237416891686166,0.0125131667730026,25.0,0.0
2015-03-18,36.40195083618164,36.684602846297,35.39982811090235,35.48547845298821,44194800,0.0014506423822757,38.04931739623851,-0.5315978759714071,0.0123600888799099,25.0,0.0
2015-03-19,36.222076416015625,36.47903066180198,36.16212053424383,36.19637870429164,33879100,0.0200335540704414,46.62473867285244,-0.4749849210722274,0.014438714710154,25.0,0.0
2015-03-20,36.727420806884766,36.81307113215546,36.3933799640384,36.45333584519798,71904500,0.0070989737124136,49.35367863880423,-0.4047191027618524,0.0147116285610155,25.0,0.0
2015-03-23,36.71028137207031,36.94154111621269,36.64175851424307,36.72741208652712,26246100,0.0075185503596442,52.16307248640378,-0.3231917204153731,0.0134542621873273,25.0,0.0
2015-03-24,36.74455261230469,36.975809150846175,36.6160738532478,36.64176829811895,25513300,-0.0023318764797911,51.20718929981111,-0.2624658772486654,0.0134880497136246,25.0,0.0
2015-03-25,35.511173248291016,36.77025354680308,35.49404252623664,36.76168655210032,43469900,0.0032727201647506,52.51918947391977,-0.2023314570454815,0.0134832079688965,25.0,0.0
2015-03-26,35.297027587890625,35.639635333773,35.04863713549338,35.30559457857997,37495600,-0.0396089545961584,38.85664588313527,-0.2690673085398174,0.0172926081302056,25.0,0.0
2015-03-27,35.09145736694336,35.485453895638805,34.97154566406638,35.21993279116204,34401400,-0.0024262949948987,38.22661420458762,-0.3251203569001717,0.016505085334206,25.0,0.0
2015-03-30,35.082908630371094,35.57968967771377,35.040083466684784,35.20282039563297,35049700,-0.0004858724640542,38.09373439788064,-0.3666965789694387,0.0152792615871476,25.0,0.0
2015-03-31,34.8259391784668,35.14284917222659,34.72315817701616,34.928720179917434,34887200,-0.0077863140690153,35.93877227115438,-0.4169572080099044,0.0154364046340436,25.0,0.0
2015-04-01,34.87733840942383,34.91159657197853,34.526166921277266,34.77455411971035,36865300,-0.0044137334380697,34.74812917062039,-0.4638816918842323,0.0154305715404166,25.0,0.0
2015-04-02,34.5090446472168,34.894477659544535,34.36343516818161,34.8259547829749,37487500,0.0014781113537098,35.515208527034304,-0.4912591497944731,0.0134921524083993,25.0,0.0
2015-04-06,35.58824157714844,35.78523987852119,34.41481549186316,34.55185793052896,39223700,-0.0078704763201475,33.26920826875707,-0.5289756061894124,0.0129728789645974,25.0,0.0
2015-04-07,35.571102142333984,35.89657907961869,35.382670877462765,35.63962497854072,28809400,0.0314821579261774,47.46760140812433,-0.4657238846495843,0.0171405599187402,25.0,0.0
2015-04-08,35.476905822753906,35.708165630470745,35.15143196064925,35.51116726108616,24753400,-0.0036043509866311,46.216986700470514,-0.4211076371472373,0.0171408522204413,25.0,0.0
2015-04-09,35.52829360961914,35.6482053616801,35.33129526446898,35.33129526446898,25723900,-0.0050652234350597,44.450967187098016,-0.3957017035106247,0.0170042707746974,25.0,0.0
2015-04-10,35.733856201171875,35.93085453118462,35.468335008189506,35.65676961400602,28022000,0.0092120695576185,48.30058319130631,-0.3453235828520817,0.0118036202244013,25.0,0.0
2015-04-13,35.76811981201172,36.02507731992688,35.45120969089357,35.45977668374432,30276700,-0.0055246993037844,46.21309273125321,-0.3176327695609657,0.0119448897751708,25.0,0.0
2015-04-14,35.67389678955078,35.99937055430737,35.45120077434931,35.80237224384429,24244400,0.0096615261611903,50.24082907562453,-0.2649883809111131,0.0122559438872064,25.0,0.0
2015-04-15,36.19636917114258,36.36767304566682,35.69959152910688,35.768111118506795,27343600,-0.0009569512630097,49.83889259892775,-0.2234560478828982,0.011848588229319,25.0,0.0
2015-04-16,36.1107292175293,36.26490242205492,35.81951352757541,35.93086156803293,22509700,0.0045501549966369,51.81110134729382,-0.1753870212133179,0.0116091351192046,25.0,0.0
2015-04-17,35.6482048034668,35.750989104209715,35.254208119336035,35.69102996176794,42387600,-0.0066748081119871,48.76817677396758,-0.1548592564168274,0.0120326844885473,25.0,0.0
2015-04-20,36.75312042236328,36.97581325981148,35.69960559001611,35.742430758677195,46057700,0.0014401600896447,49.453363194421634,-0.1329111234875881,0.0114871291380077,25.0,0.0
2015-04-21,36.521854400634766,36.95867954205219,36.427637085138834,36.83020079049403,26013800,0.030433577368063,61.26113077353194,-0.027426958415333,0.0112041313895831,25.0,0.0
2015-04-22,36.82164001464844,36.94155178312104,36.44477072247666,36.54755177154595,25064300,-0.0076743816998423,57.50227522260021,0.0329823883025781,0.0115531971776316,25.0,0.0
2015-04-23,37.12141418457031,37.35267396277477,36.65889462816138,36.73598122089621,46309500,0.0051557338376071,59.29535882216687,0.0949671899436666,0.0112134019567885,25.0,0.0
2015-04-24,41.001426696777344,41.23268644660199,39.09996308824659,39.10852681201056,130933700,0.064583700020099,74.10839975184591,0.3317114299514259,0.0222921575970598,25.0,0.0
2015-04-27,41.138484954833984,41.22413856213277,40.444708706144496,40.45327243319886,59248200,0.0343849725573226,78.81439441557157,0.6206877766055641,0.0228685919676859,25.0,0.0
2015-04-28,42.1063346862793,42.14915984120738,40.855821865219895,40.92434145963485,60730800,0.0116447693376073,80.17383534133515,0.8775985371858326,0.0228402796366854,25.0,0.0
2015-04-29,42.02068710327149,42.23481615915726,41.5410368418413,41.72947145657282,47804600,0.019673621327104,82.26814014542225,1.1331076680265468,0.0222956592572369,25.0,0.0
2015-04-30,41.660945892333984,42.43181175054036,41.626684461447056,41.71233803866437,64725500,-0.0004105831516767,82.06946412065736,1.319013208219296,0.0226253353201586,25.0,0.0
2015-05-01,41.67807769775391,41.8665123052101,41.45538492586475,41.609558101538,38937300,-0.0024640176494327,80.8087369168287,1.441435238078526,0.0222071572992751,25.0,0.0
2015-05-04,41.31834030151367,41.85794312075159,41.266948156531576,41.42968504795019,34039500,-0.0043228782470814,78.534974536099,1.5065744738577749,0.0226872552437833,25.0,0.0
2015-05-05,40.77017211914063,41.249822394517054,40.52178489027712,40.95860673935104,50369200,-0.0113705500791021,72.760726097543,1.5028616513594455,0.0233886359208704,25.0,0.0
2015-05-06,39.63957595825195,40.9157867678756,39.41688314305586,40.74448284299751,52433000,-0.0052278120131417,70.23299842974575,1.4657450077971106,0.023184421625167,25.0,0.0
2015-05-07,39.99930953979492,40.33335035461347,39.536789980499925,39.63100729080264,32971700,-0.0273282534100499,58.79447411262738,1.3311371090156712,0.026199523349619,25.0,0.0
2015-05-08,40.89864730834961,41.095645636286896,40.70164898041232,40.72734342008026,35364900,0.0276635948522068,64.86249937146538,1.2979624395536078,0.0189155638295993,25.0,0.0
2015-05-11,40.57317352294922,41.03569307841189,40.57317352294922,40.72734670810344,24609400,8.073257196095086e-08,64.86251608384939,1.257179556944962,0.0156706797594529,25.0,0.0
2015-05-12,40.55604553222656,40.83869747979287,39.75948511116746,40.12778738186577,29928300,-0.0147212960013025,59.32182404712739,1.1630722290822533,0.0158575868944865,25.0,0.0
2015-05-13,40.795875549316406,41.38687066737578,40.74448339095664,41.27552262460495,34184600,0.0286020066797367,65.41271627135366,1.1676442596182213,0.017382203034402,25.0,0.0
2015-05-14,41.7294807434082,41.81513107788384,41.13848232653355,41.13848232653355,32980900,-0.0033201347761908,64.17707997255411,1.146987857945625,0.0173963676832669,25.0,0.0
2015-05-15,41.36973571777344,41.892211171946144,41.155606647528906,41.85794973654294,28642700,0.0174889147416443,67.63382514799926,1.1751263923858415,0.0183591356418212,25.0,0.0
2015-05-18,41.12134552001953,41.30121642355795,40.77874096547324,41.09565107694991,24136500,-0.0182115623051533,60.925637853949645,1.1229703494596637,0.0192871201761335,25.0,0.0
2015-05-19,41.017879486083984,41.21615803047754,40.67304523321849,41.0006374445824,28574800,-0.0023120118522906,60.12517163774282,1.061730534904591,0.0189368176459964,25.0,0.0
2015-05-20,41.017879486083984,41.31960699090393,40.75063277568407,40.85408173611045,25047900,-0.003574473901047,58.84099596394092,0.9899600762736044,0.0188907097494963,25.0,0.0
2015-05-21,40.87995910644531,41.03513425192966,40.52650533919417,40.75926805742069,22410700,-0.0023207883927532,57.97824370248945,0.914884579316542,0.0162832729548992,25.0,0.0
2015-05-22,40.431678771972656,40.8196133448459,40.362710579453775,40.77650986881381,25720600,0.0004230157266031,58.09856197707594,0.8470141255802162,0.0137703516125872,25.0,0.0
2015-05-26,40.16443634033203,40.41444113260909,39.81960191728886,40.37133765187489,29581900,-0.0099364123668858,54.1731694471604,0.7518652556255176,0.0141403424791592,25.0,0.0
2015-05-27,41.04375457763672,41.181687667018245,40.19029132618688,40.362708510059846,27335600,-0.0002137442630574,54.08935051816274,0.6680617905803103,0.0132694203697371,25.0,0.0
2015-05-28,40.90581130981445,41.39719802400271,40.8540851809481,40.94891477291136,19283700,0.0145234619898069,58.75774740691188,0.6415534581304243,0.0104157295966468,25.0,0.0
2015-05-29,40.3972053527832,41.009283424531965,40.16444257438889,40.88859234430943,36519600,-0.0014731142189349,58.103011700808615,0.6086616254891339,0.0103813179951746,25.0,0.0
2015-06-01,40.71617126464844,41.181696777516926,40.19030021736199,40.569618763514825,28837300,-0.0078010408895623,54.63611217834556,0.5505101703878168,0.0083839997778252,25.0,0.0
2015-06-02,40.44891357421875,40.81960935127986,40.19028945474415,40.45753624173223,21498300,-0.0027627206071602,53.42970679840299,0.4897352374979959,0.0064995006412995,25.0,0.0
2015-06-03,40.38856887817383,41.155825161871846,40.36270745227512,40.83685222906168,28002200,0.0093756571102858,56.89831807847678,0.4667973461889687,0.0073424094283835,25.0,0.0
2015-06-04,39.96615982055664,40.655825414684045,39.828226701731154,40.3368556940098,27745500,-0.0122437579725122,51.45770769584247,0.4036206724676319,0.0082212212136982,25.0,0.0
2015-06-05,39.77649688720703,40.10408924747941,39.5178727242908,39.923052662296506,25438100,-0.0102586833949663,47.416689692631984,0.3165136842875427,0.0087057904652974,25.0,0.0
2015-06-08,39.42303466796875,40.02649311146772,39.37130853101148,39.91442145901895,22121600,-0.0002161959745554,47.3331931460862,0.2439719458874165,0.0086880519463227,25.0,0.0
2015-06-09,39.35407638549805,39.60407786799899,39.19027856857369,39.44890271964144,24406100,-0.0116629208782462,42.9411971422137,0.1472215454710195,0.0088761851881232,25.0,0.0
2015-06-10,40.181678771972656,40.37133803530619,39.38856090687455,39.47477115774652,28417400,0.0006557454408535,43.25628496656584,0.0718057904013633,0.0089028205134252,25.0,0.0
2015-06-11,40.035133361816406,40.44893280745183,39.767889736339626,40.2247926742856,27347800,0.019000021901125,51.601361255040445,0.0717318492541565,0.0098937834506358,25.0,0.0
2015-06-12,39.62993240356445,40.06097364079762,39.5695868934385,39.84545302218104,23931000,-0.0094304936553982,47.774457729271546,0.0405957481959617,0.0101857400794781,25.0,0.0
2015-06-15,39.20751953125,39.354075295566304,38.810962291356674,39.18165810343482,33254500,-0.0166592388440582,41.916316567338775,-0.0372135637945802,0.0110437001583345,25.0,0.0
2015-06-16,39.509239196777344,39.86269286020424,39.05233327435956,39.09543673798069,27070300,-0.0022005542804368,41.20946744275014,-0.104629246914051,0.0110488487992608,25.0,0.0
2015-06-17,39.62993240356445,39.71613933557762,39.1040615679666,39.42303116271572,28704100,0.0083793519671,45.00418571561082,-0.1301225573916014,0.0109250051820137,25.0,0.0
2015-06-18,40.27650833129883,40.34547324328773,39.80236017381661,39.84546694346758,32658300,0.0107154566326541,49.52825590636121,-0.1149144898437626,0.0112814838254938,25.0,0.0
2015-06-19,39.74201583862305,40.371339177750464,39.647189492857656,40.33685507642583,63837000,0.0123323472066578,54.24347013758194,-0.0624907170293411,0.0115181935025784,25.0,0.0
2015-06-22,39.85406875610352,40.27649057694693,39.79372325149494,39.94027896881817,20318100,-0.0098316070218232,50.16983303308166,-0.0523415165191707,0.0120294766315454,25.0,0.0
2015-06-23,39.57820510864258,39.89717469402234,39.32820040913086,39.76786429980093,25896500,-0.0043168118367888,48.46570675569364,-0.0575472559098031,0.0114391247344164,25.0,0.0
2015-06-24,39.34545135498047,39.871322294114165,39.26786378545936,39.3713127819594,34890900,-0.0099716573877844,44.70455400878671,-0.0926037567882787,0.0119432224779345,25.0,0.0
2015-06-25,39.35407638549805,39.70753015929369,39.224762665671925,39.68166544217777,20616000,0.0078827104886523,48.09924784566265,-0.0942568856438796,0.0103716084778592,25.0,0.0
2015-06-26,39.01786422729492,39.89718903614863,38.81958558734527,39.35407926573276,49835300,-0.0082553535189281,44.96157579951538,-0.1206101501258558,0.0102755908257777,25.0,0.0
2015-06-29,38.2506103515625,38.9920020360465,38.241990971117545,38.828207498914914,34081700,-0.0133625732485562,40.40495524655644,-0.1818327045501817,0.0097644138953882,25.0,0.0
2015-06-30,38.06095123291016,38.55233809220079,37.87991137271013,38.543715423885146,35945400,-0.0073269433062991,38.1522885602811,-0.2504214502747572,0.0099747507668276,25.0,0.0
2015-07-01,38.31957244873047,38.99199582826184,38.01784156383971,38.32819182780317,28343900,-0.0055916663381242,36.49241778004266,-0.3184980313672199,0.0094196050788808,25.0,0.0
2015-07-02,38.276466369628906,38.57819394538832,37.98335817235522,38.34543126326651,21752000,0.0004497847313225,36.72953745644941,-0.3668295512589097,0.0082763258512571,25.0,0.0
2015-07-06,38.267845153808594,38.34543271745825,37.888530002956976,37.89714938176958,23034000,-0.0116906204136597,33.25271905859226,-0.4362761109372286,0.0063317246539849,25.0,0.0
2015-07-07,38.19025802612305,38.35405582268887,37.34541748372914,38.22474211893523,36435800,0.0086442580117447,37.880395556429626,-0.4595812471969296,0.0077020831254509,25.0,0.0
2015-07-08,38.13854217529297,38.70751665678503,37.95750229909368,38.31095609382989,39785900,0.0022554494841693,39.077508580165095,-0.4657253958737826,0.0079809582845185,25.0,0.0
2015-07-09,38.379920959472656,38.98337948770593,38.3626789113992,38.57819957944077,32424700,0.0069756412488468,42.75982870105802,-0.4439132070006693,0.0082936563699461,25.0,0.0
2015-07-10,38.457496643066406,38.91439926572428,38.42301255757963,38.80232763218396,25465800,0.0058097074302718,45.72284949231234,-0.4038858843655646,0.008041202550315,25.0,0.0
2015-07-13,39.25925064086914,39.32821555329358,38.75062166847267,38.77648309955873,28178300,-0.0006660562446205,45.43081012187808,-0.3699844303809314,0.007760401640388,25.0,0.0
2015-07-14,39.32820129394531,39.62130946479191,39.06095783339176,39.18164885281383,22880300,0.0104487493673635,50.742461364366,-0.3068862005848061,0.0073409188404597,25.0,0.0
2015-07-15,39.44890594482422,39.56097762526375,39.164420341966654,39.37994103357397,26629600,0.0050608431897551,53.14618506930655,-0.238134807258433,0.00681927218749,25.0,0.0
2015-07-16,40.22477722167969,40.25063864941405,39.62994136369858,39.66442217114959,26271700,0.007224011263325,56.43107804254488,-0.1588623165293512,0.0063892938701603,25.0,0.0
2015-07-17,40.19029235839844,40.32822545132251,39.87994207717319,40.12994683578068,29467100,0.0117365800167812,61.22216180687835,-0.057807972294924,0.0067848529224367,25.0,0.0
2015-07-20,40.44891357421875,40.629953417576665,40.03511432534256,40.21615416870048,30631900,0.0021482045135163,62.05431923646731,0.0289013777774442,0.0038921755130093,25.0,0.0
2015-07-21,40.75925827026367,40.80236502477972,40.06959294959444,40.32821703377245,42781900,0.0027865137129194,63.161023671721786,0.1054461811415663,0.003884721233076,25.0,0.0
2015-07-22,39.25925064086914,40.457545180434174,38.9661423637494,39.17304038960755,59152400,-0.0286443767944788,47.712880135560034,0.0720646716371504,0.0114896533453561,25.0,0.0
2015-07-23,39.75064086914063,39.85408989067373,38.87993534619711,39.02649114123868,33934000,-0.0037410741395439,46.17008696539083,0.0333992791739277,0.0115036215112902,25.0,0.0
2015-07-24,39.60407638549805,39.93166871849949,39.48338533875656,39.5782149579347,32333200,0.0141371617217469,52.409137078940304,0.0467374182719453,0.0121559963565511,25.0,0.0
2015-07-27,39.09543228149414,39.664406486752846,39.00922536407859,39.60406098684534,39701400,0.0006530367511043,52.685795007080216,0.0587166985806817,0.0121303900381041,25.0,0.0
2015-07-28,39.08683776855469,39.34546197389683,38.61269284399656,39.29373910597952,34328900,-0.0078356075900624,49.00246426480047,0.0426780166044338,0.012123718525671,25.0,0.0
2015-07-29,39.90580368041992,40.32822230579638,39.01785638093162,39.13855070533754,40945900,-0.003949443452643,47.2244090077521,0.0172460370378786,0.0120696183347089,25.0,0.0
2015-07-30,40.41444396972656,40.86272743571854,39.59546462394479,39.8799502476294,39777900,0.018942948293452,55.52680434766144,0.0562671443176938,0.0134033679157603,25.0,0.0
2015-07-31,40.25926208496094,40.83685590593191,40.0868448900824,40.76789100113117,31201500,0.0222653425590606,63.02841805799008,0.1570308965192026,0.0147220091733547,25.0,0.0
2015-08-03,40.354103088378906,40.517897660990045,40.04375270778064,40.50065560778065,24125900,-0.0065550458164025,59.76125549964412,0.2128694072186903,0.0149465535896001,25.0,0.0
2015-08-04,40.9834098815918,41.12996235325425,40.24201827802232,40.30236380030502,33403900,-0.004896014755809,57.38429026807192,0.2383735160624809,0.0150306455623291,25.0,0.0
2015-08-05,41.017879486083984,41.73340612119263,40.983395403080806,41.36271045036632,26959700,0.0263097880639269,65.32630995986051,0.3402249179699126,0.0133285350426037,25.0,0.0
2015-08-06,40.19029235839844,41.18168872469194,39.94029088837529,41.12996258162629,27368000,-0.0056269975107003,62.56986710104941,0.3975790362831404,0.0134867443224905,25.0,0.0
2015-08-07,40.29374694824219,40.32822775700632,39.87994435722732,39.992016029318194,19163000,-0.0276670942758513,51.19579465579847,0.3472074206887754,0.0165822084480749,25.0,0.0
2015-08-10,40.802364349365234,40.94029741121583,40.3799424976195,40.474772094251215,23079900,0.0120713110481629,54.93819225208247,0.3422961552953865,0.0169325304990298,25.0,0.0
2015-08-11,40.009254455566406,40.46615719402247,39.569593764223576,40.362708199927255,29237400,-0.0027687344122161,53.90485235926204,0.3256079169893056,0.0166690982582381,25.0,0.0
2015-08-12,40.29374694824219,40.431680049052304,39.40579952872908,39.81959883115943,30181400,-0.0134557217042438,49.08610991861836,0.2654974909846643,0.0173545567857413,25.0,0.0
2015-08-13,40.28512191772461,40.60409157803744,40.07822392293198,40.56961077129489,22627200,0.0188352460132914,55.06057382916091,0.275206827761238,0.0173428079618193,25.0,0.0
2015-08-14,40.517879486083984,40.60408642487613,40.10408026043064,40.112699638876286,21473400,-0.0112623987199278,51.12469569491461,0.2432288465498118,0.0161581617992775,25.0,0.0
2015-08-17,40.79375076293945,40.90582242832006,40.14718877499525,40.3540900581145,21099700,0.0060178053686585,53.03477031177893,0.2346592497387831,0.0162103237633789,25.0,0.0
2015-08-18,41.01936721801758,41.15820987577656,40.524740042859335,40.64622695461468,23574100,0.0072393379724204,55.31098243353165,0.2485753664909751,0.0162774916787806,25.0,0.0
2015-08-19,40.44663619995117,40.85448790856261,40.177627133167285,40.59415505864996,31485500,-0.0012811003595208,54.80114981825839,0.2524916558182539,0.0136276122635327,25.0,0.0
2015-08-20,39.62227249145508,40.32516551025145,39.62227249145508,39.97805711103252,36238200,-0.015177011240345,49.04132241661835,0.2035351612554095,0.0142469441008392,25.0,0.0
2015-08-21,37.37475204467773,39.46607192772763,37.37475204467773,39.30987348747736,70053100,-0.0167137592929887,43.67932647971296,0.1095570469837596,0.0124221712731827,25.0,0.0
2015-08-24,36.16854476928711,37.04498836913857,34.46772149396415,35.10119128598944,88753700,-0.1070642520085609,25.07927183508937,-0.3010563753931663,0.0347906013737474,25.0,0.0
2015-08-25,35.118560791015625,37.52227777972058,35.04913778428121,36.94087168426893,70616600,0.0524107681500198,37.58977954193346,-0.4725760748240972,0.0405860186009574,25.0,0.0
2015-08-26,37.062347412109375,37.1751581087545,35.63053308965879,36.45490952821967,63408000,-0.0131551350548178,35.88514080869936,-0.6403383352616672,0.0405816772473275,25.0,0.0
2015-08-27,38.09498596191406,38.13837366505128,37.25325061792001,37.51358014701284,50943200,0.029040549887352,42.05046120937419,-0.6800263436749887,0.0414509308519789,25.0,0.0
2015-08-28,38.12101745605469,38.31192731984972,37.65242232325024,37.66110184993339,28246700,0.0039324879774851,42.874797558434544,-0.6916032361456104,0.0415554692998366,25.0,0.0
2015-08-31,37.76525115966797,38.12103578857602,37.40078699990275,37.79996266255439,34441700,0.0036871149754014,43.68682913509608,-0.6817147168619897,0.0414903331157811,25.0,0.0
2015-09-01,36.29004287719727,36.95822436527995,36.15120018553534,36.59376023074809,49688900,-0.0319101487632208,38.55939013456886,-0.7624197493979779,0.041977073986987,25.0,0.0
2015-09-02,37.62639236450195,37.64374810852161,36.34209709947437,36.75862502513713,37671500,0.004505270662251,39.60281004686372,-0.8038100363122638,0.0421443890558749,25.0,0.0
2015-09-03,37.747894287109375,38.1644223785622,37.5569843371752,37.66979506307003,28285200,0.0247879249376115,45.14725593701089,-0.7543921664947675,0.0433751648790713,25.0,0.0
2015-09-04,36.97557067871094,37.34871093799626,36.61978616523773,37.14912482656202,37138800,-0.0138219556447349,42.73316049665269,-0.7486123481370299,0.0432983191672906,25.0,0.0
2015-09-08,38.08631134033203,38.18176628568945,37.48755301527637,37.57432843272676,32469800,0.011445857961658,45.30525854938266,-0.7016334295799425,0.0241854087790711,25.0,0.0
2015-09-09,37.37475204467773,38.52888459649686,37.23590935448537,38.364006626082215,33469500,0.0210164286706893,49.813518440103216,-0.5938364901626372,0.019165830896546,25.0,0.0
2015-09-10,37.565673828125,37.99955778554773,37.0970783596432,37.41815156125989,31366600,-0.0246547518886954,45.02624501891031,-0.5780656568709475,0.0205978667718525,25.0,0.0
2015-09-11,37.73054122924805,37.82599621102836,37.261945851565386,37.43550006295948,27132500,0.0004636386613374,45.13040354921207,-0.5577380220268182,0.0184205249715737,25.0,0.0
2015-09-14,37.34870910644531,37.6958140748557,37.19251071206618,37.68713785751014,23656000,0.0067219028496334,46.70766176059963,-0.5153821533155423,0.0185085232273344,25.0,0.0
2015-09-15,38.16442108154297,38.4334302463742,37.38343217796249,37.47888383941464,28882200,-0.0055258645239358,45.54091923815787,-0.4929369111440635,0.0185462518797423,25.0,0.0
2015-09-16,38.44210052490234,38.51152351552415,38.04292825963812,38.15573896426336,23372200,0.0180596393358145,49.919585359867774,-0.4157399517779723,0.0157181458504845,25.0,0.0
2015-09-17,38.39871597290039,39.04954166735633,38.25119707108696,38.43342747106967,32768200,0.007277765136888,51.637597616067616,-0.3283684366116901,0.0157465986306913,25.0,0.0
2015-09-18,37.73054122924805,38.173104633816536,37.60037805340592,37.74789698141458,63143700,-0.0178368294155164,47.321689985868126,-0.3108590727745692,0.0154337818549634,25.0,0.0
2015-09-21,38.27723693847656,38.58963386592501,37.83467352116748,37.85202927383366,26177200,0.0027586250028803,48.03222191468673,-0.2852915071505109,0.014615268455835,25.0,0.0
2015-09-22,38.09498596191406,38.225149071325696,37.58300312024803,37.643746566694034,28085900,-0.0055025506197524,46.676099818244765,-0.2786238981040583,0.0143753896534643,25.0,0.0
2015-09-23,38.06896209716797,38.3292917042548,37.75656524455555,38.121029342693554,17145200,0.0126789392536661,50.14941059948543,-0.2321509470836034,0.0132355271784446,25.0,0.0
2015-09-24,38.10366439819336,38.294574275442166,37.54829382103655,37.70449220964562,27905600,-0.0109267021439379,47.25643143804344,-0.2263229539393947,0.0109775877330674,25.0,0.0
2015-09-25,38.12969970703125,38.81523677163706,37.97350130470917,38.59829491399751,29384600,0.0237054698782877,53.46046496930621,-0.1478771828503156,0.0131415899868504,25.0,0.0
