date,open,high,low,close,volume,returns,rsi,macd,volatility,sentiment_score,news_count
2015-03-02,28.70427322387696,28.96888052253856,28.52861140829497,28.73985141710881,192386800,-0.0057689759815506,66.3770261148637,0.9496197693492334,0.0121072188928012,0.35296894844,25.0
2015-03-03,28.76430320739746,28.799881390989704,28.481906888632807,28.67536114133918,151265200,-0.0022439321217658,65.29879213393279,0.8959572765469694,0.0121680095053163,0.34984731232,25.0
2015-03-04,28.581972122192383,28.808778837633067,28.53305635310015,28.7064957846363,126665200,0.001085762900898,65.58940958667458,0.8461873488703588,0.0121680231051853,0.38156522804,25.0
2015-03-05,28.108341217041016,28.628659337495048,27.96380784031683,28.59085879639421,226068400,-0.0040282516232433,63.46352893815221,0.7883260520688502,0.0121056115039527,0.28899451592,25.0
2015-03-06,28.15059280395508,28.76652525661798,28.07499170934092,28.550837186219347,291368400,-0.0013998044081106,62.70600431511764,0.7308167474717386,0.0121095936602054,0.33961968452,25.0
2015-03-09,28.27066421508789,28.81099722348831,27.808158051686863,28.45299814728969,354114000,-0.0034268360780986,60.79550745620165,0.6696263803944618,0.0114965899522047,0.3430481147199999,25.0
2015-03-10,27.685863494873047,28.288454960913256,27.5279891281801,28.108345078545167,275426400,-0.0121130668536367,54.49665154612858,0.5865604476517987,0.008206752285194,0.27225953848,25.0
2015-03-11,27.18110656738281,27.74367338378652,27.15220056885229,27.739226959574506,275756000,-0.0131319762134415,48.679574009234365,0.4853505313383586,0.008449949767424,0.28229527428,25.0
2015-03-12,27.67251777648925,27.77258013068387,27.04546680342116,27.19667066838245,193450800,-0.0195591712769337,41.6432785018109,0.3572431089311543,0.0081471553102683,0.29336131732,25.0
2015-03-13,27.481294631958008,27.88376479402912,27.25671369950832,27.661406225809525,207309200,0.0170879576803257,48.50883577715371,0.2898758212110799,0.0098542104597462,0.41833373412,25.0
2015-03-16,27.7837028503418,27.7837028503418,27.321198310599407,27.545779246523967,143497200,-0.004180083193951,47.02643733759161,0.2245679499066319,0.0098415872296115,0.28898501812,25.0
2015-03-17,28.248432159423828,28.31069228587761,27.93935389134169,27.99494353231274,204092400,0.0163061019900336,53.03105823592143,0.2066724045896428,0.0118022552990624,0.19170044628,25.0
2015-03-18,28.5664005279541,28.71982845602437,28.09944795575962,28.23953321847968,261083600,0.0087369237192647,55.95861285847671,0.2098078650800765,0.0122867826678085,0.2433805462,25.0
2015-03-19,28.350709915161133,28.73983730615354,28.32847440353944,28.62865805158428,183238000,0.0137794357326685,60.20799284835342,0.2409147468506702,0.0131511101567713,0.131837255,25.0
2015-03-20,27.99493980407715,28.55083444329497,27.830394963725297,28.51748202032304,274780400,-0.0038833825553723,58.47211063778766,0.2536720249822828,0.0132082151284891,0.2460467946,25.0
2015-03-23,28.286231994628903,28.428541336208223,28.13280404655136,28.266220538685488,150838800,-0.0088107877637475,54.638035561265085,0.2407325432170779,0.0134688406325666,0.31825119892,25.0
2015-03-24,28.17060279846192,28.470784779166674,28.14169510373466,28.290676608620394,131369200,0.0008652048087376,54.947687897341446,0.2298022933591816,0.0128445297902079,0.31954542184,25.0
2015-03-25,27.43459701538086,28.19951096263978,27.43459701538086,28.13725084069286,206620800,-0.0054231918893301,52.52528036824408,0.2063807851360231,0.0121323295120969,0.40536370184,25.0
2015-03-26,27.62582778930664,27.768137135955826,27.26115987646045,27.296738061353363,190291600,-0.0298718870616857,41.68365737656427,0.1186292303684446,0.0143551969518062,0.306165446292,25.0
2015-03-27,27.405685424804688,27.728104574747505,27.330084348278795,27.699198580157148,158184800,0.0147439052204405,47.29353580162577,0.0806312247956455,0.0140698242063028,0.22501528916,25.0
2015-03-30,28.099449157714844,28.106119642444803,27.57245881005477,27.58357741557871,188398800,-0.0041741700303656,45.92666697372293,0.0407184924882457,0.0140696185678615,0.15134064832,25.0
2015-03-31,27.66807174682617,28.12612977229969,27.65250671770215,28.037186021679155,168362400,0.0164448794754321,51.8110525833022,0.0451691067797703,0.0140872981363754,0.4498200068,25.0
2015-04-01,27.6280460357666,27.82149855837273,27.37233339916149,27.75479032396762,162485600,-0.010072184044903,48.288003391841,0.0256140155180233,0.0140825303943658,0.34503826936,25.0
2015-04-02,27.865970611572266,27.91933618318835,27.614706086104803,27.801486434991567,128880400,0.0016824523074714,48.906685686132285,0.0137262233516892,0.0130957995016601,0.32553757988,25.0
2015-04-06,28.317358016967773,28.352936195517167,27.645836013226795,27.676966071227053,148776000,-0.0044789102933643,47.28219089047814,-0.0056772465188359,0.0131023737673945,0.2950763324,25.0
2015-04-07,28.01940155029297,28.488576533226613,28.01273106518156,28.38184537852191,140049200,0.0254680843803776,56.15955630314223,0.0354149910194436,0.0156276309615244,0.3294152158,25.0
2015-04-08,27.928226470947266,28.10611394450121,27.78814123063449,27.98381609437529,149316800,-0.0140240804936464,50.94286588582196,0.0354545505717069,0.0162863288730374,0.305287283348,25.0
2015-04-09,28.141695022583008,28.146143143202508,27.7192151726219,27.98382066980979,129936000,1.6350287923572182e-07,50.94292229828618,0.0350818690524832,0.0162117074594343,0.2058033645999999,25.0
2015-04-10,28.26177024841309,28.286229823663,27.852631346889225,28.006057586730154,160752000,0.0007946347706677,51.2364137453539,0.036163973838164,0.0124984205145028,0.439836156776,25.0
2015-04-13,28.20618057250977,28.588639230734085,28.15281499770544,28.54416480821857,145460400,0.0192139582596366,57.81366592230509,0.0795255838734476,0.0130473568336457,0.38746764172,25.0
2015-04-14,28.08387565612793,28.30401006811636,27.997155987876106,28.23952590774389,102098400,-0.010672545598075,53.42068300765344,0.0882904021381705,0.0135992629725443,0.0948715649999999,25.0
2015-04-15,28.190614700317383,28.268439848011404,28.01939937539053,28.108343128381268,115881600,-0.0046453605415043,51.60234508402403,0.0836865434261824,0.0127969690709333,0.28009866208,25.0
2015-04-16,28.05498313903809,28.26177669740899,28.041642166388808,28.079442719869373,113476000,-0.0010281790136079,51.18896141526635,0.076820393118961,0.012289935749616,0.23683723596,25.0
2015-04-17,27.739219665527344,28.048297809049643,27.67473550441298,27.917107123529767,207828000,-0.0057812969423618,48.82302523678276,0.057615636411068,0.0124845716112535,0.4291417403599999,25.0
2015-04-20,28.37295150756836,28.48857721065811,27.83262014670152,27.92156390871118,188217200,0.0001596435175641,48.89286469625651,0.0422681131767816,0.0123652643624914,0.4067095900799999,25.0
2015-04-21,28.219528198242188,28.506369273516984,28.166160917597324,28.484135451273627,129740400,0.0201482819659299,56.89016434273135,0.0746395144577292,0.0112580315410208,0.1568471854799999,25.0
2015-04-22,28.59975242614746,28.65534205744874,28.088328836052234,28.237308640789045,150618000,-0.0086654134511758,52.9734714554066,0.0794612426653138,0.010602769492154,0.3812113584,25.0
2015-04-23,28.83323097229004,28.99999987438444,28.493022683451223,28.528600863532645,183083600,0.0103158635424207,56.75717923686803,0.1055703951531903,0.0109944180321721,0.284020505,25.0
2015-04-24,28.9688663482666,29.04669318376572,28.73538923469084,29.01556312815039,178103600,0.0170692655748223,62.22847606865863,0.1636691950473476,0.0119608652776435,0.2883840495599999,25.0
2015-04-27,29.4958610534668,29.602595603096105,29.162323219950373,29.42025995883776,387816800,0.0139475780256266,66.07060198734186,0.2396065296625913,0.0112949555527918,0.3591722325599999,25.0
2015-04-28,29.031139373779297,29.916125685313027,28.811006522904183,29.89833998241094,475696000,0.0162500271663834,69.9582567740745,0.3345084714306559,0.0108513246591003,0.27242918716,25.0
2015-04-29,28.60420036315918,29.26015732972162,28.5285992793757,28.942186269320725,253544400,-0.0319801605591719,56.11080552135949,0.3287754119832726,0.0159931301479016,0.22299205816,25.0
2015-04-30,27.82817268371582,28.604203542961915,27.701428378930867,28.604203542961915,332781600,-0.0116778574781366,52.17911734434205,0.2935753853906533,0.0166360433233587,0.30347702244,25.0
2015-05-01,28.673131942749023,28.93551677409575,27.861524660384124,28.03941046761081,234050400,-0.0197451075504625,46.33616682215793,0.2175967102785065,0.0178979387824165,0.30279973532,25.0
2015-05-04,28.617544174194336,29.033356962148268,28.51970587114636,28.79543168947048,203953200,0.0269628073219645,53.79474665724062,0.2158989088970671,0.0197398136778263,0.22364132364,25.0
2015-05-05,27.972705841064453,28.561954632389803,27.968257720114217,28.49524638982489,197085600,-0.0104247542763999,50.77700767285268,0.1881619305336457,0.0191939926331066,0.2332996693199999,25.0
2015-05-06,27.797039031982425,28.183942381380493,27.430147135062807,28.14169371975592,288564000,-0.0124074263205955,47.40408083557545,0.1360827523740866,0.0194212788751276,0.30997041804,25.0
2015-05-07,27.96897315979004,28.15206871355373,27.69209562693978,27.85956113478025,175763600,-0.0100254301601473,44.84414335433196,0.0712228737909157,0.0192657313648862,0.2562547366,25.0
2015-05-08,28.49593162536621,28.49593162536621,28.158767256911965,28.286040975612977,222201600,0.0153082038431791,49.30113489338986,0.0536162568045348,0.0190771159545595,0.31372875676,25.0
2015-05-11,28.20566177368164,28.48253764789053,28.051592936345216,28.444579202141632,168143200,0.0056048220627744,50.8898343469385,0.0518578113467853,0.0184560973001784,0.22401773928,25.0
2015-05-12,28.10517883300781,28.330697825742963,27.870726438466505,28.04489029564702,192640000,-0.0140514965489284,46.89970985013903,0.0180051243720882,0.0173604388873446,0.3990717495999999,25.0
2015-05-13,28.136438369750977,28.399917500772432,28.105178278235485,28.167698461266472,138776800,0.0043789854167664,48.24253130233165,0.0010738401037571,0.0150212311725918,0.37173045848,25.0
2015-05-14,28.79290008544922,28.79290008544922,28.393217269931714,28.4490391015852,180814000,0.0099880592198755,51.28202017836776,0.010239479404948,0.0151297417608849,0.255252362976,25.0
2015-05-15,28.75270652770996,28.913473656013124,28.627666185050565,28.81969339901858,152832000,0.0130287106045956,55.028999779387085,0.0468717107962319,0.0139903250507532,0.30716736616,25.0
2015-05-18,29.069780349731445,29.18812237147555,28.66116409448321,28.66563079542484,203531600,-0.0053457405483358,53.19754367582314,0.0627481321318335,0.011264657651686,0.33040002668,25.0
2015-05-19,29.04298591613769,29.223848116196663,28.94697058835792,29.18142297650986,178532800,0.0179934006952795,58.21194672993701,0.1156176603630072,0.012012902363654,0.33653277776,25.0
2015-05-20,29.040754318237305,29.246178286398862,28.879987141920463,29.02735762139337,145819600,-0.0052795696508873,56.27256965155386,0.1434319614423813,0.0112187872933646,0.2188492216799999,25.0
2015-05-21,29.33773231506348,29.391322519381163,28.98940450473713,29.042994709054817,158921600,0.00053870172633,56.43122730482813,0.164836643509556,0.0102989015553887,0.30392313744,25.0
2015-05-22,29.59450912475586,29.69052447399377,29.339961636841533,29.38462184044717,182384000,0.0117628066531942,59.858014141690695,0.2069805200720083,0.0099290235083068,0.39592974388,25.0
2015-05-26,28.94250869750977,29.67712607533172,28.830865009082903,29.607907533642265,282790400,0.0075987261094423,61.96374444216579,0.2554524385445127,0.009987760425943,0.256644661544,25.0
2015-05-27,29.48285865783692,29.531982144843504,29.038519035042373,29.10327086404503,183332800,-0.0170439828962528,54.948220414216976,0.2502619572825111,0.0106158269977761,0.210585767,25.0
2015-05-28,29.4248104095459,29.46276885496646,29.272976627863645,29.44267380864293,122933200,0.0116620206087285,58.3627144244996,0.2704182315633119,0.0109086474276243,0.30520761904,25.0
2015-05-29,29.08987236022949,29.35111812101568,29.00502208665829,29.30199463706332,203538000,-0.0047780705140412,56.45286438952256,0.2719062250013095,0.0110798173194085,0.4050796038,25.0
2015-06-01,29.14792823791504,29.337723842184424,29.038519620453748,29.089874755325265,128451200,-0.0072390935963707,53.604464229179264,0.2530521412599391,0.010896493463452,0.33523867592,25.0
2015-06-02,29.01842498779297,29.1747254485876,28.875521222624386,28.99609489035324,134670400,-0.0032237974814538,52.34693189302938,0.2279156232738017,0.0107795043002984,0.12099431008,25.0
2015-06-03,29.05414390563965,29.237241136623044,29.005020424502348,29.17472096191993,123934000,0.0061603492553792,54.53478124244714,0.2198738143409961,0.0092756736776827,0.39363428324,25.0
2015-06-04,28.884450912475582,29.15686174431149,28.78397228924632,28.93357440064891,153800400,-0.0082655995779967,51.12239157263764,0.1918308045704151,0.0095101825850473,0.1451677308,25.0
2015-06-05,28.72591781616211,28.95813858108162,28.66116598017373,28.915713437081244,142507200,-0.0006173092657112,50.86850338338342,0.1662488732738758,0.0095061124450886,0.25798086252,25.0
2015-06-08,28.53612899780273,28.85096503401967,28.319539957888548,28.78174308146443,210699200,-0.0046331333276048,48.90655786989585,0.1336243816587341,0.0085404336366887,0.35641314856,25.0
2015-06-09,28.45127296447754,28.59864342922461,28.04935676739389,28.290505804225184,224301600,-0.0170676694545163,42.44248718596808,0.0673540782869466,0.0089977340752057,0.5189392898,25.0
2015-06-10,28.77727508544922,28.879985359644007,28.54728768135469,28.5629177278905,156349200,0.0096290934333393,46.65330093104114,0.0363961982933211,0.0088192614958282,0.2130765724799999,25.0
2015-06-11,28.712520599365234,29.0675466815236,28.687958853657094,28.8442593231204,141563600,0.0098498899135637,50.66742091633918,0.0341698816979274,0.0085247655772163,0.38486331212,25.0
2015-06-12,28.39545249938965,28.654466648645087,28.382055803237584,28.623206555258715,147544800,-0.007663665944249,47.634565538346045,0.0144023771661601,0.0086760491505205,0.29868322988,25.0
2015-06-15,28.339630126953125,28.411082010997315,28.06945263717518,28.156534567618184,175955600,-0.0163039730276058,41.9285470424832,-0.0384765086139999,0.0096657198703803,0.2912192337199999,25.0
2015-06-16,28.49146270751953,28.54728453951057,28.216820248109983,28.36418899872184,125976400,0.0073749995975169,45.0809940018421,-0.0629023305062652,0.0102291509469809,0.29986015576,25.0
2015-06-17,28.42447662353516,28.55398197492287,28.29943456545634,28.51825688943397,131672400,0.0054317749299679,47.364083329566114,-0.0690322187068623,0.0101657523743082,0.36861539196,25.0
2015-06-18,28.55398750305176,28.65000113774058,28.40661872861507,28.40885207924897,141628800,-0.0038363077592423,45.90470986235526,-0.0817755949618934,0.0099679604054293,0.14096379608,25.0
2015-06-19,28.268178939819336,28.540589786812227,28.223522150021005,28.516028041358947,218867600,0.0037726255820194,47.60776949463365,-0.0822781566462396,0.0101205326596358,0.26400719864,25.0
2015-06-22,28.493696212768555,28.594174829480085,28.37535420087142,28.46690111999015,136157200,-0.0017227827556328,46.87922238210102,-0.0856532154352365,0.0100571058439528,0.37534504896,25.0
2015-06-23,28.36419677734375,28.493703871930418,28.330703328254423,28.46467712461172,121075600,-7.812565790210613e-05,46.84427333589806,-0.0874987999817591,0.0083396317803114,0.26899863952,25.0
2015-06-24,28.60533905029297,28.98269517082945,28.384285077790647,28.40438011913309,221123600,-0.0021183098341379,45.846329618099695,-0.0927576509896468,0.0077393310926036,0.2429861478519999,25.0
2015-06-25,28.469135284423828,28.84872307346394,28.469135284423828,28.77280619707479,127752400,0.0129707487505958,52.50431718238893,-0.0664306516758053,0.0082504243324523,0.3962829600799999,25.0
2015-06-26,28.301671981811523,28.578547822431265,28.248083494105483,28.507095937640774,176267200,-0.0092347704153037,47.92770261858386,-0.0662433008101182,0.0084211709393922,0.3440002052799999,25.0
2015-06-29,27.805971145629883,28.23914911428784,27.79480780117253,28.01362843226469,196645600,-0.0173103393785022,40.81263714020584,-0.1047065357366889,0.0086359617884875,0.268117373856,25.0
2015-06-30,28.00693702697754,28.161005869183608,27.87966328449569,28.03819712488202,177482800,0.0008770264329285,41.280034496290725,-0.1316884162739384,0.0082138163247737,0.25128484568,25.0
2015-07-01,28.268178939819336,28.3440975267333,28.13197351632289,28.33516582806417,120955200,0.0105915762650306,46.753491554986574,-0.127637532494873,0.0088117593485708,0.2353661699599999,25.0
2015-07-02,28.23245429992676,28.288276139840534,28.082850474261843,28.230220949336942,108844000,-0.0037036973548708,45.15177379646149,-0.1313808756149299,0.008806460807431,0.37201881356,25.0
2015-07-06,28.134206771850582,28.1855636131378,27.87742597250915,27.89752272033365,112241600,-0.01178517977597,40.42372261960816,-0.1593565060070894,0.0093089227635161,0.33286817092,25.0
2015-07-07,28.064990997314453,28.167702986444347,27.6362779382124,28.10964779135441,187787200,0.0076037242857462,44.419969654127584,-0.1625370483012034,0.0098103373938673,0.27769823144,25.0
2015-07-08,27.368328094482425,27.83053280154354,27.361629747119487,27.794807714425502,243046400,-0.0112004276704505,40.11859410510923,-0.188292099844471,0.0102856271029244,0.3853590833999999,25.0
2015-07-09,26.81010627746582,27.70102213526884,26.62031241151437,27.654132006284147,314380000,-0.0050612225702983,38.33247761996947,-0.2175467739270296,0.0103209072357209,0.26225629196,25.0
2015-07-10,27.5268611907959,27.65413489807677,27.06465649556041,27.22765699259238,245418000,-0.0154217465077137,33.46783580791275,-0.2720087359223733,0.0094197874110407,0.40821321248,25.0
2015-07-13,28.058284759521484,28.08061315026347,27.759078872228383,27.917612661107626,165762000,0.0253402512270135,45.51473607751927,-0.2565393509839175,0.0133905708650498,0.3192922148,25.0
2015-07-14,28.047128677368164,28.216827567634503,27.919854935555303,28.14314232144085,127072400,0.0080784006523384,48.77952019442832,-0.2235049670769626,0.0125469384000719,0.168518706,25.0
2015-07-15,28.317296981811523,28.3909822039926,28.040421190535152,28.07168127808828,134596800,-0.0025391991603626,47.80211885978419,-0.2007768581628646,0.0125829525127188,0.3305118300799999,25.0
2015-07-16,28.694652557373047,28.70805265866787,28.43564014939327,28.5227220687918,144889600,0.0160674662210411,54.05911530567713,-0.1447014179243275,0.0131903842829379,0.1554319352399999,25.0
2015-07-17,28.94250869750977,28.94250869750977,28.65000277896658,28.821935013130545,184658800,0.0104903362174584,57.68302133772482,-0.0752498105773717,0.0134210162485525,0.3194060092,25.0
2015-07-20,29.48956680297852,29.69052408821205,29.183660766311508,29.24394931471962,235600800,0.0146421224458668,62.210721402249526,0.0136863481326443,0.0129647130879395,0.25456357044,25.0
2015-07-21,29.194822311401367,29.67935547360729,29.09881038203511,29.66372713010115,307025600,0.0143543476588587,66.09655199396255,0.1166962543531759,0.0132983794538762,0.2731231858,25.0
2015-07-22,27.96004295349121,28.022563140520017,27.238824045015008,27.238824045015008,461802400,-0.0817464061225631,40.31020382510813,0.0026325871475378,0.0305931310198627,0.3606419688,25.0
2015-07-23,27.94664764404297,28.377590626525247,27.924317544526915,28.178865006373737,203998000,0.0345110699274393,48.67039212745068,-0.0117745123171211,0.0325871009698534,0.28979366096,25.0
2015-07-24,27.79927635192871,28.076152201653453,27.66530427648431,27.98237191919711,168649200,-0.0069730660596933,47.18279673371126,-0.0386026056061759,0.0321813463228242,0.33291558344,25.0
2015-07-27,27.412992477416992,27.600554773302164,27.26785703486667,27.48444437500477,177822000,-0.0177943294310494,43.5502269924007,-0.0989025670576069,0.0317756147629012,0.36513602748,25.0
2015-07-28,27.549192428588867,27.667536154204573,27.36386522413786,27.549192428588867,134472400,0.0023558072595777,44.15234343240388,-0.1398539449224429,0.0316433876823213,0.34585464564,25.0
2015-07-29,27.462114334106445,27.575991374671265,27.301347148261407,27.49784113253757,148046800,-0.0018639855300444,43.753738355526586,-0.1744409803143973,0.0316420310925605,0.29316571836,25.0
2015-07-30,27.32367897033692,27.368335767641508,27.17630847284604,27.31251391923696,134513200,-0.0067397004880254,42.27053968016289,-0.2143350908099748,0.0310437351948258,0.35795647244,25.0
2015-07-31,27.08475685119629,27.38396108928501,26.99767491900346,27.375029390656604,171540000,0.0022888948122645,42.9728017258798,-0.2381616059760531,0.0307287472380544,0.19577791092,25.0
2015-08-03,26.446155548095703,27.36833173456728,26.240729881542865,27.12941432674524,279904000,-0.0089722301447169,40.86926223456234,-0.2737082357090621,0.0299756156217526,0.30068819448,25.0
2015-08-04,25.59766387939453,26.28092268429403,25.28729457236192,26.21840249345976,496554400,-0.0335802248553287,34.18509259956895,-0.3711122857538882,0.0300037203151309,0.31122751736,25.0
2015-08-05,25.76736068725586,26.222867088448904,25.03051174636031,25.22030565430392,397250400,-0.0380685604092322,28.65551210144952,-0.5228170610122227,0.0203121823974918,0.2175627854,25.0
2015-08-06,25.82343864440918,26.130727645651493,25.596898804222626,26.011849931022013,211612000,0.0313851976089358,37.31524633703695,-0.5725729162939501,0.019605885165442,0.3320592683599999,25.0
2015-08-07,25.910907745361328,26.07464606067443,25.68212450707288,25.7000687602252,154681600,-0.0119861206190098,35.48804834681434,-0.6299018089424102,0.019646546810065,0.24826826244,25.0
2015-08-10,26.852970123291016,26.91352986030844,26.137458601583027,26.137458601583027,219806400,0.0170190144407222,39.93177738447607,-0.6327477425165959,0.0208257911954508,0.37887994452,25.0
2015-08-11,25.4555892944336,26.507547865105497,25.4197024905373,26.42455695725377,388331200,0.0109841725642505,42.72079383342261,-0.6048642291378314,0.0213286225726308,0.29454518232,25.0
2015-08-12,25.84810256958008,25.88847628041821,24.5897905782592,25.24025515898116,404870000,-0.0448182272341753,35.41580189956456,-0.670599349525066,0.0248892144443383,0.264152115264,25.0
2015-08-13,25.827919006347656,26.108291549379526,25.691097068447444,26.027544120085693,194143200,0.0311917988207972,42.45964133959967,-0.6516553888340795,0.027858090615655,0.31184212248,25.0
2015-08-14,26.009599685668945,26.088103654920044,25.572219206085563,25.64175104867108,171718000,-0.0148224922656799,40.14884748299373,-0.6601624978205543,0.0279232325165319,0.37934970808,25.0
2015-08-17,26.27876091003418,26.38866647768475,25.90642531782848,26.027546472717383,163538800,0.0150455958843847,43.46251334025154,-0.6285286890077408,0.0286778473478761,0.27639584056,25.0
2015-08-18,26.130720138549805,26.341560831476333,26.02081458450132,26.115019345114305,138242800,0.0033607805671815,44.216635836450806,-0.5896037528064042,0.026723137179897,0.27595200344,25.0
2015-08-19,25.7965145111084,26.13520327281408,25.722495757388085,26.040998519674407,193146000,-0.002834415876232,43.68561800931192,-0.5582926720249901,0.0232541603278404,0.2727229316,25.0
2015-08-20,25.267179489135746,25.64848554719514,25.03839448529324,25.587925817506584,274006400,-0.0173984381522667,40.4810203491643,-0.5635414405654764,0.0218157650240693,0.317706825232,25.0
2015-08-21,23.72175979614257,25.09894954394617,23.6970868762912,24.769231170712416,513102000,-0.0319953501754346,35.424237791553495,-0.6265405736042453,0.0237259520445531,0.32465638032,25.0
2015-08-24,23.12961769104004,24.40363080241053,20.63542252617148,21.279158605812704,648825200,-0.140903548472931,22.513273772537687,-0.9471691522607592,0.0483668533315248,0.12565437708,25.0
2015-08-25,23.268672943115234,24.921749741181856,23.214841904807013,24.921749741181856,414406400,0.1711811638254403,45.031445461600725,-0.8970028580475429,0.0773361060174038,0.31886051624,25.0
2015-08-26,24.60325050354004,24.648109423295963,23.562507821628127,24.02007427916445,387098400,-0.0361802630786968,41.79371079906785,-0.9194050534767833,0.0768664117185147,0.33608764606,25.0
2015-08-27,25.327735900878903,25.39951120986132,24.67727120064296,25.172971406945223,338464400,0.0479972340793641,47.03721006132956,-0.8345100789789832,0.0778581829784486,0.24079498576,25.0
2015-08-28,25.41072463989257,25.415209847647688,25.018203077879622,25.159510224151333,212657600,-0.0005347474708597,46.98398961184838,-0.7595606624986928,0.0777002443923834,0.22649830484,25.0
2015-08-31,25.291847229003903,25.688854003074383,25.12138024107289,25.128108908407583,224917200,-0.001248089309529,46.85082050334914,-0.6946885959994091,0.0775383828284699,0.36040330316,25.0
2015-09-01,24.16138458251953,25.09446351743567,24.080637153090667,24.706428875535263,307383600,-0.0167812084231786,45.00604172636553,-0.669584516937082,0.0776781720980165,0.2915187153999999,25.0
2015-09-02,25.19764518737793,25.19764518737793,24.47764856445594,24.72437781854073,247555200,0.0007264887651667,45.10512478842809,-0.6408536616264229,0.0776865136165824,0.2596222896,25.0
2015-09-03,24.75578117370605,25.29633868870744,24.681762392214587,25.231292036299056,212935600,0.0205026076481564,47.956978347421824,-0.5706029552042864,0.0778040943013148,0.250878275576,25.0
2015-09-04,24.509048461914062,24.7737202433098,24.33858316703833,24.441760070123664,199985200,-0.0312917770932827,44.11299178280056,-0.5720432371587201,0.0777709750684848,0.33547417602,25.0
2015-09-08,25.1909122467041,25.246986756530266,24.744559627640125,25.065305892296124,219374400,0.0255114942779692,47.6798232623148,-0.5169111048738344,0.0596418010341878,0.29078291432,25.0
2015-09-09,24.70643424987793,25.574466738172337,24.6211998829076,25.516150468544662,340043200,0.0179867972960627,50.15679390101995,-0.4318608799940691,0.0262454059298132,0.343755120856,25.0
2015-09-10,25.24923324584961,25.40848466751426,24.65035781974626,24.73334700904198,251571200,-0.0306787444472743,46.07779218308646,-0.422750456929009,0.0253841020875227,0.3121212540199999,25.0
2015-09-11,25.61708641052246,25.61708641052246,25.06755673683587,25.07428540619598,199662000,0.0137845636916571,48.05905385831288,-0.3835976270403485,0.0205173756579502,0.20765740868,25.0
2015-09-14,25.863807678222656,26.218199009025287,25.76287423991252,26.148667160912005,233453600,0.0428479510905839,53.81766146068992,-0.2628451829959282,0.0246163196529284,0.24581273056,25.0
2015-09-15,26.08137893676757,26.13745345347417,25.66418439556988,26.00287495563004,173364800,-0.0055755119136587,52.95961109398853,-0.1768733280207008,0.0247591087590401,0.2030260054,25.0
2015-09-16,26.110536575317383,26.139694705489024,25.892967195070767,26.074648066252323,148694000,0.002760199045096,53.35390079865525,-0.1017753208192928,0.0237117181946777,0.1538460552,25.0
2015-09-17,25.552032470703125,26.128478368766235,25.507173546917443,25.942312294923223,256450400,-0.0050752658671692,52.48044247199746,-0.052334717780976,0.0239158722106041,0.22112001892,25.0
