date,open,high,low,close,volume,returns,rsi,macd,volatility
2015-02-09,18.527999877929688,18.72050094604492,18.36000061035156,18.549999237060547,54492000,-0.01032360665399934,76.80692156793182,0.840125424162224,0.04485862951691618
2015-02-10,18.64999961853028,18.71500015258789,18.425500869750977,18.559499740600582,45744000,0.0005121565461336797,76.86124975007435,0.8821408182227017,0.04358265887931467
2015-02-11,18.756999969482425,18.854999542236328,18.55500030517578,18.561500549316406,55730000,0.00010780509947938555,76.87353600837321,0.9051655838574142,0.043981481056268514
2015-02-12,18.85849952697754,18.925500869750977,18.65749931335449,18.7549991607666,55822000,0.010424728913273285,78.08544330002107,0.928325439511891,0.04236711259665291
2015-02-13,19.09149932861328,19.14999961853028,18.850500106811523,18.920499801635746,69502000,0.008824348081835964,79.09452585038173,0.9490937486038256,0.01302510481392925
2015-02-17,18.771499633789062,18.999500274658203,18.63349914550781,18.88599967956543,73464000,-0.0018234255137030697,78.28528134704234,0.9517971861761829,0.013434778511514934
2015-02-18,18.668500900268555,18.83699989318848,18.64249992370605,18.68899917602539,53012000,-0.01043103393426359,73.6513918042624,0.9273534325823753,0.012167904423024704
2015-02-19,18.950000762939453,19.0939998626709,18.671499252319336,18.67449951171875,59076000,-0.000775839528381006,73.3074468445029,0.8964775449207991,0.01187454488670629
2015-02-20,19.183000564575195,19.184999465942383,18.79199981689453,18.93099975585937,65160000,0.013735320937498852,75.48815944443207,0.8825323242635932,0.010868904916121566
2015-02-23,19.006999969482425,19.22699928283692,18.89999961853028,19.17200088500977,43540000,0.012730501941705663,77.35972877522966,0.8807743944585376,0.008844586773199636
2015-02-24,18.929500579833984,19.02400016784668,18.808000564575195,18.9325008392334,38416000,-0.012492177901140766,71.51582126394823,0.8502543672335747,0.009207575317063498
2015-02-25,19.26849937438965,19.39249992370605,18.82699966430664,18.863500595092773,63490000,-0.003644539341450148,69.87802923305811,0.811148863553413,0.009378519726355925
2015-02-26,19.239999771118164,19.4685001373291,19.16399955749512,19.203500747680664,53742000,0.018024234201595712,73.14198123872077,0.7983893060212246,0.010670255388027421
2015-02-27,19.007999420166016,19.29949951171875,18.989500045776367,19.200000762939453,50646000,-0.00018225764079149442,73.05422511286054,0.7790148469950395,0.010425064757693996
2015-03-02,19.28300094604492,19.295000076293945,18.974000930786133,19.042499542236328,42784000,-0.008203188252322358,69.03989309841153,0.7423935655139324,0.010646755816231698
2015-03-03,19.230499267578125,19.30500030517578,19.07999992370605,19.19750022888184,38930000,0.008139723795278053,70.74370503940992,0.7176060799205288,0.010849272449925871
2015-03-04,19.13599967956543,19.395000457763672,19.10950088500977,19.285499572753903,45182000,0.0045838959668129675,71.69605522248239,0.6970277288394726,0.00999037613248449
2015-03-05,19.39150047302246,19.42099952697754,19.194499969482425,19.280500411987305,53870000,-0.00025921862940281315,71.5535565162598,0.6725629597109446,0.009968893029865993
2015-03-06,19.004499435424805,19.350000381469727,18.944000244140625,19.275999069213867,52540000,-0.00023346607594476598,71.41591788408823,0.6453717889222119,0.009290976403166484
2015-03-09,18.92799949645996,18.96649932861328,18.763999938964844,18.920000076293945,46228000,-0.01846851058882315,61.36270286425629,0.5883147207616766,0.010401875856481274
2015-03-10,18.475500106811523,18.888500213623047,18.458999633789062,18.872499465942383,62420000,-0.0025106030739967533,60.146089866708095,0.5331182258413385,0.009658046188653015
2015-03-11,18.318500518798828,18.667499542236328,18.3129997253418,18.530500411987305,49902000,-0.01812155589524611,52.13186328746123,0.4565157115473255,0.011183701876034558
2015-03-12,18.71199989318848,18.77499961853028,18.3759994506836,18.44099998474121,56200000,-0.004829898019818035,50.24503550453248,0.384157403171443,0.008775855670331489
2015-03-13,18.52899932861328,18.699499130249023,18.333999633789062,18.576000213623047,52234000,0.007320656634322464,53.00783007632908,0.3338578077088741,0.009435283600384313
2015-03-16,18.667499542236328,18.69700050354004,18.336000442504883,18.518999099731445,47082000,-0.0030685353809265514,51.70239183937065,0.2860975479595673,0.009274624616409495
2015-03-17,18.59600067138672,18.725000381469727,18.48200035095215,18.55550003051757,40740000,0.001970999112292926,52.50894573591903,0.24832992527898057,0.008654665700873001
2015-03-18,18.756999969482425,18.79949951171875,18.334999084472656,18.49850082397461,53082000,-0.0030718227182893187,51.07457284925742,0.21136299159954675,0.008200412226265334
2015-03-19,18.66200065612793,18.855499267578125,18.60950088500977,18.693500518798828,38314000,0.01054137828139523,55.548276180816075,0.19554713042244032,0.00939125697234341
2015-03-20,18.92449951171875,18.9685001373291,18.79599952697754,18.81450080871582,75272000,0.006472853481631846,58.108042785373335,0.19057977364831657,0.009843087556035246
2015-03-23,18.75550079345703,19.088499069213867,18.746999740600582,18.903499603271484,44786000,0.004730329837634439,59.93552683295411,0.1916157395744733,0.008230790002904435
2015-03-24,18.70450019836425,18.761999130249023,18.613500595092773,18.699499130249023,44564000,-0.010791677589008786,54.108825179981714,0.17397019663078694,0.008894910838277436
2015-03-25,18.54800033569336,19.02499961853028,18.51449966430664,18.75849914550781,68590000,0.0031551655393455835,55.45753444189499,0.1628693286285312,0.006549109632895854
2015-03-26,18.36750030517578,18.56999969482422,18.28249931335449,18.47949981689453,58600000,-0.014873222343062098,48.237927958649614,0.1300596499495974,0.008156674992117313
2015-03-27,18.527999877929688,18.65850067138672,18.328500747680664,18.355499267578125,52196000,-0.006710168053522758,45.408520740196785,0.09298011827619845,0.008008508807343988
2015-03-30,18.72949981689453,18.80599975585937,18.57749938964844,18.5935001373291,36418000,0.012966188839731885,51.31151901623344,0.0818554250275838,0.009113876693783532
2015-03-31,18.604999542236328,18.88500022888184,18.57550048828125,18.66200065612793,50122000,0.00368411102228694,52.89042749555092,0.07767110076230566,0.00916184707344525
2015-04-01,18.51300048828125,18.65800094604492,18.41699981689453,18.604999542236328,49162000,-0.003054394592622911,51.39680441970986,0.06896054587636513,0.009161070437638657
2015-04-02,18.612499237060547,18.66399955749512,18.450000762939453,18.52499961853028,37506000,-0.004299915381585251,49.292838603649464,0.054968401600270056,0.00855593711555524
2015-04-06,18.85199928283692,19.01000022888184,18.468000411987305,18.5049991607666,61014000,-0.0010796468650758895,48.75548387011001,0.04178399675779332,0.008159708983219093
2015-04-07,18.72050094604492,18.965499877929688,18.701499938964844,18.8075008392334,39098000,0.01634702470606686,56.48252879889197,0.055109351966791564,0.009822821054074803
2015-04-08,19.059999465942383,19.07900047302246,18.732500076293945,18.732999801635746,52728000,-0.003961240689791201,54.31048327187086,0.05897831556186972,0.009245522581520246
2015-04-09,19.177000045776367,19.22100067138672,18.940000534057617,19.03300094604492,47846000,0.016014581091437163,60.84079523537084,0.08526915251302469,0.01050767681831301
2015-04-10,19.13249969482422,19.356000900268555,19.06599998474121,19.215499877929688,51470000,0.00958855266188019,64.19354251938042,0.11945397771043176,0.009012601532857252
2015-04-13,19.11800003051757,19.263999938964844,19.006999969482425,19.17650032043457,37890000,-0.002029588495894963,62.95312389820836,0.14176458571208883,0.00850472407565478
2015-04-14,19.25550079345703,19.390499114990234,19.06049919128418,19.175500869750977,51672000,-5.211851312247884e-05,62.91956953119797,0.15754912770202267,0.008034125209936741
2015-04-15,19.17250061035156,19.28899955749512,19.082000732421875,19.232500076293945,38664000,0.00297250157532436,64.09495250218154,0.17266744770095954,0.00803168267161718
2015-04-16,19.302000045776367,19.372499465942383,19.177499771118164,19.184499740600582,41608000,-0.00249579282479917,62.30389322106258,0.17871547849722447,0.007986366022254195
2015-04-17,18.777999877929688,19.17799949645996,18.71999931335449,19.131500244140625,76794000,-0.0027626207186312035,60.30026337782659,0.17718944047473428,0.007841572171167805
2015-04-20,19.475500106811523,19.597000122070312,18.850000381469727,18.927499771118164,100322000,-0.010663067214759625,53.2074452006818,0.1577010317490597,0.00893890077391263
2015-04-21,19.55900001525879,19.729999542236328,19.34000015258789,19.56550025939941,92870000,0.03370759455798722,66.48489618691387,0.19152979854483476,0.012816047676439667
2015-04-22,19.489999771118164,19.714000701904297,19.39999961853028,19.59550094604492,69494000,0.0015333462598838832,66.95965969271896,0.21824435951558385,0.012550313607175552
2015-04-23,19.499500274658203,19.5939998626709,19.3075008392334,19.51049995422364,159600000,-0.004337781006738428,64.18537929711997,0.22990674999392624,0.012133530908761224
2015-04-24,22.2549991607666,22.63249969482422,21.950000762939453,21.950000762939453,343538000,0.12503527917990165,84.2956666662813,0.4310279836851265,0.040751565415479904
2015-04-27,21.92799949645996,22.34950065612793,21.870500564575195,22.19300079345703,108618000,0.011070616039697834,85.1878731756867,0.6030742178299455,0.040384684187055125
2015-04-28,21.465499877929688,21.950000762939453,21.402000427246094,21.925500869750977,82810000,-0.012053346286768019,79.81238177277588,0.709656610008679,0.041067476805511594
2015-04-29,21.4685001373291,21.71199989318848,21.30150032043457,21.33749961853028,72434000,-0.026818144530140198,69.43977379492658,0.7381679956922618,0.043007185648210766
2015-04-30,21.089000701904297,21.58749961853028,20.96199989318848,21.355499267578125,72958000,0.0008435688046697365,69.5701469031184,0.7535296744773206,0.042901675223250564
2015-05-01,21.14349937438965,21.28199958801269,20.799999237060547,21.19099998474121,71316000,-0.007702900352540842,66.76680106298673,0.7438554951284537,0.043112798872208785
2015-05-04,21.152000427246094,21.488500595092773,21.121000289916992,21.239999771118164,45408000,0.002312292313351616,67.1908959053208,0.7317078390518255,0.042578262880109144
2015-05-05,21.059499740600582,21.3754997253418,21.051000595092773,21.14249992370605,57128000,-0.004590388345704799,65.40243603049959,0.7060741282118848,0.04216505395646159
2015-05-06,20.95499992370605,21.13599967956543,20.727500915527344,21.07150077819824,51050000,-0.0033581244301297275,64.0651494640081,0.6722805582174409,0.042283435646537866
2015-05-07,21.3439998626709,21.424999237060547,21.14249992370605,21.207500457763672,55322000,0.0064541999640646,65.51951434212704,0.6489917748741085,0.04206959402383859
2015-05-08,21.684499740600582,21.76000022888184,21.50849914550781,21.537500381469727,58176000,0.015560528896994441,68.8173649955944,0.6496744396742677,0.012179951303650887
2015-05-11,21.64249992370605,21.950000762939453,21.568500518798828,21.6254997253418,47874000,0.004085866155005835,69.65095578314859,0.6498254843744498,0.011541612615902187
2015-05-12,21.551000595092773,21.662500381469727,21.33550071716309,21.554000854492188,38956000,-0.003306229763829549,68.05900325823798,0.6368347919848887,0.011060831304909188
2015-05-13,21.3435001373291,21.67650032043457,21.290000915527344,21.499000549316406,39926000,-0.0025517445947543793,66.79428743490661,0.6150120338082807,0.006746715663500415
2015-05-14,21.61400032043457,21.64999961853028,21.350500106811523,21.47249984741211,37770000,-0.0012326480872218992,66.15638233062856,0.5887917309959683,0.006776242932113477
2015-05-15,21.299999237060547,21.520000457763672,21.21500015258789,21.39999961853028,84806000,-0.003376422372664112,64.34585933419777,0.555755387388956,0.006311752393153792
2015-05-18,21.261999130249023,21.363500595092773,21.07299995422364,21.299999237060547,47804000,-0.004672915105248143,61.83226930335937,0.5155615790623571,0.00653299979071302
2015-05-19,21.08550071716309,21.41200065612793,21.0314998626709,21.24349975585937,49284000,-0.002652557897883434,60.39673108193915,0.4736882768409991,0.00639915150169144
2015-05-20,21.19300079345703,21.354999542236328,20.917999267578125,21.030000686645508,43924000,-0.010050089282250929,55.18308266305491,0.41845213679476956,0.007152437789491331
2015-05-21,21.581499099731445,21.84499931335449,21.39999961853028,21.39999961853028,82428000,0.017593862092440515,61.40159911877923,0.3999228576861711,0.008942877122961164
2015-05-22,21.381500244140625,21.621999740600582,21.38050079345703,21.57749938964844,40412000,0.008294381975804566,63.98343763948863,0.395007616676768,0.007851535065815181
2015-05-26,21.273500442504883,21.350000381469727,21.100000381469727,21.309999465942383,44884000,-0.012397169795976826,57.71760730038444,0.3653161078218865,0.008638882539711457
2015-05-27,21.57099914550781,21.592500686645508,21.2504997253418,21.372499465942383,44622000,0.0029328954277960673,58.73441792434149,0.3428761381170986,0.008713711276191588
2015-05-28,21.328500747680664,21.5674991607666,21.273500442504883,21.48550033569336,38248000,0.005287208916816111,60.580203914935645,0.33040185929015564,0.008890542375357899
2015-05-29,21.46150016784668,21.625,21.36149978637696,21.36149978637696,60322000,-0.005771359632263273,57.53875626104855,0.3069715188473374,0.009072893989604886
2015-06-01,21.54599952697754,21.65800094604492,21.309999465942383,21.520000457763672,45066000,0.0074199224292197385,60.283564803959145,0.29776009178655016,0.00932884608083502
2015-06-02,21.54949951171875,21.661500930786133,21.3125,21.50349998474121,33378000,-0.0007667505888229176,59.84982210135234,0.2858336073036689,0.0091639222796462
2015-06-03,21.82950019836425,21.91950035095215,21.637500762939453,21.71999931335449,54558000,0.010068097229144257,63.5550541155197,0.29050273419587924,0.009479708888729444
2015-06-04,21.53899955749512,21.83799934387207,21.46299934387207,21.71999931335449,50216000,0.0,63.5550541155197,0.290850309576431,0.00851293584436494
2015-06-05,21.34749984741211,21.540000915527344,21.325000762939453,21.482999801635746,38158000,-0.010911580074177252,56.889719039209425,0.26890214907278676,0.007935132951443165
2015-06-08,21.174999237060547,21.34000015258789,21.07150077819824,21.2810001373291,43450000,-0.00940276805715301,51.894221229956095,0.2325279515360954,0.007956143644393485
2015-06-09,21.27400016784668,21.374500274658203,20.957000732421875,21.14800071716309,45774000,-0.006249679023906274,48.85252537358984,0.19077011708201397,0.007210646097103703
2015-06-10,21.53849983215332,21.61000061035156,21.28300094604492,21.32299995422364,43446000,0.008274977828921948,52.77483073440193,0.16983989968741398,0.007694588560388119
2015-06-11,21.648500442504883,21.944499969482425,21.57349967956543,21.614500045776367,58450000,0.013670688560639688,58.48569919747298,0.17475965234043755,0.008744557525355315
2015-06-12,21.496000289916992,21.61800003051757,21.413000106811523,21.5625,41088000,-0.0024057945206337195,57.157833634673885,0.17247444461531458,0.008532879424024198
2015-06-15,21.183500289916992,21.40250015258789,21.131999969482425,21.382999420166016,41020000,-0.008324664572010865,52.709095916706765,0.15439938439245537,0.008662058269035712
2015-06-16,21.363000869750977,21.398500442504883,21.13349914550781,21.207500457763672,45928000,-0.008207406218083357,48.71671119765357,0.12447855805023167,0.008990854135181041
2015-06-17,21.390499114990234,21.5674991607666,21.237499237060547,21.417999267578125,43718000,0.009925677485363105,53.28700677942486,0.11640968397185958,0.008970850269001605
2015-06-18,21.96949958801269,21.98649978637696,21.47050094604492,21.51499938964844,67568000,0.004528906778755504,55.26542915396361,0.11649921192208978,0.009159643277088606
2015-06-19,21.746000289916992,22.249500274658203,21.66200065612793,22.01300048828125,89902000,0.023146693597974943,63.75320075292459,0.15496831192306715,0.011144500738849717
2015-06-22,21.81450080871582,21.96199989318848,21.708999633789062,21.850000381469727,36472000,-0.007404720083402427,59.75670528325902,0.1703390420138149,0.010923190283503019
2015-06-23,22.29949951171875,22.35199928283692,21.684499740600582,21.77949905395508,64900000,-0.0032266053219126567,58.06135824587862,0.17481641362774525,0.01068740782165406
